fit_id,observer,pool_id,target,selected_mask_id,selected_head_count,predicted_effect
90400-1,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.5355342761760253
90400-1,all_pairs,candidate_pool_07,1.0,mask_dcead7d80876d41f,9,0.9786450185646968
90400-1,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.481220041083163
90400-1,all_pairs,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5105133848864076
90400-1,all_pairs,candidate_pool_08,1.0,mask_0483c7c3a82ced7e,6,1.0045116730408785
90400-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.4411929278976896
90400-1,all_pairs,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.4822292460839126
90400-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,1.0589651016293606
90400-1,all_pairs,candidate_pool_09,1.5,mask_527fb4485b283af0,10,1.5566706736262579
90400-1,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.42680525232689687
90400-1,atp_raw,candidate_pool_00,1.0,mask_714aefc72a94a0e9,5,1.041943111127675
90400-1,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.6775910403541845
90400-1,atp_raw,candidate_pool_01,0.5,mask_3507ab216f864cbe,4,0.5167706426976229
90400-1,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.9160153071885231
90400-1,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.4781825804349147
90400-1,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.5423299887857276
90400-1,atp_raw,candidate_pool_02,1.0,mask_c7772d470875866f,4,1.0845143297179178
90400-1,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.2041413893151764
90400-1,atp_raw,candidate_pool_03,0.5,mask_438eb8e7551c3dd4,4,0.34065732528747183
90400-1,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.1486681756196597
90400-1,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4711609033519646
90400-1,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.5796271122361749
90400-1,atp_raw,candidate_pool_04,1.0,mask_8b7737474604b389,8,0.8635433241536821
90400-1,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.2098915436766062
90400-1,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.5364040157221484
90400-1,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.401603333576761
90400-1,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4155616015995467
90400-1,atp_raw,candidate_pool_06,0.5,mask_c22a533faf194bc5,7,0.49912477917310727
90400-1,atp_raw,candidate_pool_06,1.0,mask_25276dd47f8ef77c,4,0.8771773646585642
90400-1,atp_raw,candidate_pool_06,1.5,mask_25276dd47f8ef77c,4,0.8771773646585642
90400-1,atp_raw,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.5731335642060847
90400-1,atp_raw,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.396486635310481
90400-1,atp_raw,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.5494645125223228
90400-1,atp_raw,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.46643812342951385
90400-1,atp_raw,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.9034172163316698
90400-1,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.9034172163316698
90400-1,atp_raw,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.4983611594170634
90400-1,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.3209577922126035
90400-1,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.3209577922126035
90400-1,atp_calibrated,candidate_pool_00,0.5,mask_ff6985d2961f695d,9,0.5827640691017659
90400-1,atp_calibrated,candidate_pool_00,1.0,mask_a096a397a7d70275,7,0.9760561830878504
90400-1,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.4254758144171127
90400-1,atp_calibrated,candidate_pool_01,0.5,mask_f78efa18c25e46d0,5,0.4975635566821764
90400-1,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,0.9643178243863476
90400-1,atp_calibrated,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.4421615909284033
90400-1,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.5096309763899445
90400-1,atp_calibrated,candidate_pool_02,1.0,mask_267196af5474f7ae,8,1.0231781085603622
90400-1,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.0231781085603622
90400-1,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5861498916688497
90400-1,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,0.9760416357438071
90400-1,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2500688406165437
90400-1,atp_calibrated,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.49251838499248196
90400-1,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.0280641062643392
90400-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.0280641062643392
90400-1,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.4557910317682103
90400-1,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.190964666214629
90400-1,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.2028252287707044
90400-1,atp_calibrated,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.5010765252485662
90400-1,atp_calibrated,candidate_pool_06,1.0,mask_25276dd47f8ef77c,4,0.745351571507518
90400-1,atp_calibrated,candidate_pool_06,1.5,mask_25276dd47f8ef77c,4,0.745351571507518
90400-1,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.4870007138533376
90400-1,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.186616926239389
90400-1,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.465092323155852
90400-1,atp_calibrated,candidate_pool_08,0.5,mask_fc5299efb847cbc8,5,0.5321790683044091
90400-1,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.7676479912153911
90400-1,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.7676479912153911
90400-1,atp_calibrated,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.4234654111194526
90400-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.1224388658318905
90400-1,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.1224388658318905
90401-0,additive,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.48575266678133
90401-0,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.1387772765550164
90401-0,additive,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.5171875564485424
90401-0,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.4619996818267792
90401-0,additive,candidate_pool_01,1.0,mask_3507ab216f864cbe,4,0.9886521396403299
90401-0,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.3997201900649199
90401-0,additive,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.6390214553349143
90401-0,additive,candidate_pool_02,1.0,mask_4069015a4c8c7628,4,0.9993188279658793
90401-0,additive,candidate_pool_02,1.5,mask_3c9ed4cc352cbb27,5,1.4669172241854713
90401-0,additive,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.5249529028218713
90401-0,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9967540053951719
90401-0,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.3674414921092446
90401-0,additive,candidate_pool_04,0.5,mask_8eaaf64cc1220873,7,0.5886888543499598
90401-0,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9357310686608256
90401-0,additive,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.7101644032752557
90401-0,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.6318477251041911
90401-0,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.8643208054464152
90401-0,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4897149062550898
90401-0,additive,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5473639117846562
90401-0,additive,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,0.9770170179398718
90401-0,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.5489969633284748
90401-0,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.41452555406895286
90401-0,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.9778927564408303
90401-0,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.601545977588544
90401-0,additive,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.524270127273122
90401-0,additive,candidate_pool_08,1.0,mask_a842b06af7760b08,4,1.0528678128032183
90401-0,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.4380692690450023
90401-0,additive,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.4421903881301187
90401-0,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9584877330043747
90401-0,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5521415655699715
90401-0,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.4451507026985871
90401-0,all_pairs,candidate_pool_00,1.0,mask_a096a397a7d70275,7,0.9766256057736613
90401-0,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5248612856692902
90401-0,all_pairs,candidate_pool_01,0.5,mask_28f76a93a72310a5,4,0.4229678786429658
90401-0,all_pairs,candidate_pool_01,1.0,mask_625dbe9e05728352,8,0.8754264949366545
90401-0,all_pairs,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.5750342396399235
90401-0,all_pairs,candidate_pool_02,0.5,mask_c36034d7c9cf0b25,7,0.40859169706137766
90401-0,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,0.97908114983287
90401-0,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.3615752373740797
90401-0,all_pairs,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5009061994901125
90401-0,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9714886956889004
90401-0,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.1071712027819847
90401-0,all_pairs,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.4730203931901921
90401-0,all_pairs,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,1.004843616653375
90401-0,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.3077386544430631
90401-0,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.39972286957734765
90401-0,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,0.9997067607376159
90401-0,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.4768178812848098
90401-0,all_pairs,candidate_pool_06,0.5,mask_382e0bf880e4af69,5,0.4867671736185638
90401-0,all_pairs,candidate_pool_06,1.0,mask_5bf7af84e459f7ba,10,1.0247566691166097
90401-0,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.3684537120735594
90401-0,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.555497619952995
90401-0,all_pairs,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.9361091763155306
90401-0,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4556909544312102
90401-0,all_pairs,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.43882496028637463
90401-0,all_pairs,candidate_pool_08,1.0,mask_77740b198a0b3a94,6,0.9919912519686822
90401-0,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.3979045541134976
90401-0,all_pairs,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.568922038462779
90401-0,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9597903366321746
90401-0,all_pairs,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5640173230433698
90401-0,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.3845802408771867
90401-0,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9773646932134921
90401-0,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.7472896244020222
90401-0,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.5564554135483553
90401-0,atp_raw,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.1614716421178684
90401-0,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.5217026814848107
90401-0,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.48512375881855796
90401-0,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,0.9370799122497123
90401-0,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.1207087559506614
90401-0,atp_raw,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5987069497746911
90401-0,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.1146275863606248
90401-0,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4718199159623064
90401-0,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.40407345280982554
90401-0,atp_raw,candidate_pool_04,1.0,mask_8b7737474604b389,8,0.8439734563667407
90401-0,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.163512135969792
90401-0,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.501534608252188
90401-0,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.3507089772549001
90401-0,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4968628645329638
90401-0,atp_raw,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.5070998014515623
90401-0,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,1.0554786816516772
90401-0,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.0554786816516772
90401-0,atp_raw,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.5876827056301718
90401-0,atp_raw,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.3996430836726932
90401-0,atp_raw,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.5371428453066247
90401-0,atp_raw,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.5193273701923009
90401-0,atp_raw,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.975377034747656
90401-0,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.975377034747656
90401-0,atp_raw,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.5067481502959938
90401-0,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.4653714224646623
90401-0,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.4653714224646623
90401-0,atp_calibrated,candidate_pool_00,0.5,mask_ff6985d2961f695d,9,0.6663184582083953
90401-0,atp_calibrated,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,0.9775308084108946
90401-0,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.4659529987140634
90401-0,atp_calibrated,candidate_pool_01,0.5,mask_69b8a0bd055bae3b,8,0.5049592509221406
90401-0,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,0.9744594215551081
90401-0,atp_calibrated,candidate_pool_01,1.5,mask_c6f04107d7ae9b56,9,1.6502716131981015
90401-0,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.5261576573323529
90401-0,atp_calibrated,candidate_pool_02,1.0,mask_267196af5474f7ae,8,0.9402598965430441
90401-0,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,0.9402598965430441
90401-0,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5023072512512212
90401-0,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,0.9351578752915564
90401-0,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2348375388026638
90401-0,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.5584909491755674
90401-0,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,0.9761713690418384
90401-0,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,0.9761713690418384
90401-0,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.42078093560350405
90401-0,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.133227055173793
90401-0,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.2558482430620457
90401-0,atp_calibrated,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.49172774501694505
90401-0,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8855327227022088
90401-0,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8855327227022088
90401-0,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.49305805550455456
90401-0,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.1742821264342929
90401-0,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.4141240143336613
90401-0,atp_calibrated,candidate_pool_08,0.5,mask_1f36ab0e18336a51,6,0.503974870544393
90401-0,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.8183284951711998
90401-0,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.8183284951711998
90401-0,atp_calibrated,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.42515502876259015
90401-0,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.2294273376270604
90401-0,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.2294273376270604
90401-1,additive,candidate_pool_00,0.5,mask_7c8b926f287bec49,4,0.506440762367701
90401-1,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.1600931188113945
90401-1,additive,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.474298421527194
90401-1,additive,candidate_pool_01,0.5,mask_304d12adafdb81c3,6,0.4978303039954238
90401-1,additive,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,1.0170874025096777
90401-1,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.5523748442876613
90401-1,additive,candidate_pool_02,0.5,mask_c36034d7c9cf0b25,7,0.451866065329194
90401-1,additive,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.0202292845539125
90401-1,additive,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.4501115184789224
90401-1,additive,candidate_pool_03,0.5,mask_aedb2c503c8eced2,5,0.48799426128267065
90401-1,additive,candidate_pool_03,1.0,mask_5b90a18db67578c0,5,0.936903608594989
90401-1,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.4768007613854839
90401-1,additive,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.5230633093818198
90401-1,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,1.020399955792982
90401-1,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6863166399066365
90401-1,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.5858078609481692
90401-1,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.8385966357254141
90401-1,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.440018607075363
90401-1,additive,candidate_pool_06,0.5,mask_8da4b6178fa2b73e,7,0.5612836119900448
90401-1,additive,candidate_pool_06,1.0,mask_ba28cb4fde59866a,9,1.0510077852613082
90401-1,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.4560489657538402
90401-1,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.5419412060719113
90401-1,additive,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.9014348129613452
90401-1,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.6012588919724182
90401-1,additive,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5892508525631355
90401-1,additive,candidate_pool_08,1.0,mask_1f36ab0e18336a51,6,1.016916731270608
90401-1,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.3858835175230357
90401-1,additive,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.5830430282650897
90401-1,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9289364937322124
90401-1,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.4492694153591918
90401-1,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.4514396763750266
90401-1,all_pairs,candidate_pool_00,1.0,mask_a096a397a7d70275,7,0.9859564301595777
90401-1,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.602198284209876
90401-1,all_pairs,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.5719506100277671
90401-1,all_pairs,candidate_pool_01,1.0,mask_76f706be2ab175f0,7,1.026374859367772
90401-1,all_pairs,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.5261488446887252
90401-1,all_pairs,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.5172587612500755
90401-1,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.1154876927235247
90401-1,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.275546065235426
90401-1,all_pairs,candidate_pool_03,0.5,mask_66e7ba4230023a63,10,0.46516814778795224
90401-1,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.8923492211382781
90401-1,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.1711912980880854
90401-1,all_pairs,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.5210940965979787
90401-1,all_pairs,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9965427624673341
90401-1,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.4226296041982027
90401-1,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.5760507945480516
90401-1,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,0.9644020396655489
90401-1,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.5328005966926277
90401-1,all_pairs,candidate_pool_06,0.5,mask_382e0bf880e4af69,5,0.5104149727152849
90401-1,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.0964103684586672
90401-1,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.2769441629509979
90401-1,all_pairs,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.46923407877584533
90401-1,all_pairs,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.9590197819582651
90401-1,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4554963983471636
90401-1,all_pairs,candidate_pool_08,0.5,mask_3fd358a395ddfdd8,7,0.4935925493075949
90401-1,all_pairs,candidate_pool_08,1.0,mask_77740b198a0b3a94,6,0.9496583924744799
90401-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.4279223343677412
90401-1,all_pairs,candidate_pool_09,0.5,mask_4be83a97da997236,8,0.513879806896914
90401-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9243824622988308
90401-1,all_pairs,candidate_pool_09,1.5,mask_527fb4485b283af0,10,1.4959621327730783
90401-1,atp_raw,candidate_pool_00,0.5,mask_56ee0c60e1cde4b8,5,0.5120097526957338
90401-1,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9511746187903444
90401-1,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.7172662428466188
90401-1,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.5745799918896615
