prompt_id,bank,family_id,selection_rank_within_cell,selection_sha256
qseq_c1c629c578571557,discovery,length_64_gap_8,2,0a58b3b06d65191c7aad82346f0e41234d8ab86d90568e59c95667586b9115f5
qseq_8d82a7fc5688f895,discovery,length_64_gap_8,3,112d6d4bc01c618fd2c991f8679eec4a8f799fea398ccc1e6c6f09904395f640
qseq_abd8b4b5c3f12785,discovery,length_64_gap_8,4,1284989a31b6b75960807e1565c8d80ab7097ec7f84d21920a86458a907611eb
qseq_1d28003c5c386b91,discovery,length_64_gap_8,5,1485dee32b88e336fcd9d1522ac1ac369a6d6e07ec8d7a10a3ee32d13c3a69af
qseq_e102a60b4171a802,discovery,length_64_gap_8,6,14d013f4e7af5e410aaf864de309dfaa8e3b057c790ed4503af098eb5e8f2cf6
qseq_d37132f56ecf3a58,discovery,length_64_gap_8,7,14ffbcb8d531e6e464afe099f1e56a2dcc6d02c7b7f3671101f6fec65eaedd47
qseq_0df87d1c460cbb43,discovery,length_64_gap_8,8,2261ab235ec936614f66d7f8d4edeeaab8918704d1226ed65be4cb86ef52bdb1
qseq_1c0c3d580a43b98d,discovery,length_64_gap_8,9,2af577a480937079f9b5202a7af4d83a5c76b9623eb5c812e7d7e0bd9f03051b
qseq_ff1715356ade2534,discovery,length_64_gap_8,10,304ed99b813b30eb09d810e96ae716e60c634939f8197854e404b67e771780fa
qseq_62b0f4791260f444,discovery,length_64_gap_8,11,34631e97470e8d9f230711ab12889cd8dc9ddcc36b216aed20dc763b3cb8dd67
qseq_c7cfcac1e1705d37,discovery,length_64_gap_8,12,3dc64871eeb307b326ca1d42acf008951855f0c63990f7ec6038994082a63e04
qseq_1f29a74558f35185,discovery,length_64_gap_8,13,3e8a4f41084a0e54bfc1c922b82427339bb9b337fe47bbdd01ac0d7245bb45d9
qseq_d71d7c2cab82e1ce,discovery,length_64_gap_8,14,41bb8591d0adfc79664b655dfb0b2285d6831f6c6315789127f8224f838c2933
qseq_29bb8c068862d973,discovery,length_64_gap_8,15,4bb4757035b1da555d890b29888ee1e71d9208eb135ee70612011f5044ba4973
qseq_0c81acf59e5f11b9,discovery,length_64_gap_8,16,4bb4e4c2a1bab3b703e1e45e8db2ae4124f784732983b2aed477118bf984eb9b
qseq_6efef967e81ff307,discovery,length_64_gap_8,17,5368f2348e3ba65aeed616f812e93b12bc364e9c747fd82afd78781b9d06ef03
qseq_aa4ffb465713a065,discovery,length_64_gap_8,18,5fdde34b94c1f18ef01be84d998d044f0ca110b2d1cdef9a63486335ed69c569
qseq_cdc97ad3565abc88,discovery,length_64_gap_8,19,6468c2c0c60d80e6aa7759108a271eac30f07f937010d6d47680ba770a1b34c8
qseq_48468f8a88f5a111,discovery,length_64_gap_8,20,69417f9375fc9baac893f36de081f27d72017f720252a263bd57ec52af775211
qseq_40273341c1cdb65a,discovery,length_64_gap_8,21,697e54a754118d69896aaee9a76420baf72a50b09e3cf3afe413ba2d7e579156
qseq_c3637e8e15bc85dd,discovery,length_64_gap_8,22,6e686331693636abeef663bbd6666b82a01e8ace394c8c4d059ccd1488ad4bec
qseq_534db47a503ed5d1,discovery,length_64_gap_8,23,7524a82391e5d1fbfe643aa369baac66523aee6fc165b401f333dc5e7a9b2c11
qseq_5db2e1f63ac7a715,discovery,length_64_gap_8,24,7733674f8a657f8f53d17cac25e9d8dda796fb5236fce27ea7b61f164beb4bac
qseq_f320611cad5201e8,discovery,length_64_gap_8,25,7998293c09137b34ef0dd9d32d4f40757e22d781be7b62eec12985110c6e8d1c
qseq_a73a812be58c7b6d,discovery,length_64_gap_8,26,7a4d52dfa9fbdd416a99416277f41a0e95d3a731d0e076c69d513130477d360d
qseq_ed31c5da44b3262f,discovery,length_64_gap_8,27,7d8c698ed24cb99b213c835a9c8829fe19a4439f1a974a24828ceafb81785599
qseq_78aaa2750061414e,discovery,length_64_gap_8,28,8135dbbc9e68638da27aa1429958c8250689510f2423a1474fc2adb42c8f6432
qseq_89e4a10418f7c5e6,discovery,length_64_gap_8,29,8163cf866972fe7bbf02ff1d54792c4869ca52b539dec9a3a72325d7bc8a324b
qseq_d4327787c9a3250f,discovery,length_64_gap_8,30,844e4bc4f291c829972551e4c7ea97862b35b0adb6341c8049510695b5ec3f6e
qseq_defbe2b07d5487fc,discovery,length_64_gap_8,31,8a19d9086aa56fbbdf8f853152a9b238a2585867ade566b9a98e48097c06614d
qseq_9fe752901d90a373,discovery,length_64_gap_8,32,8c10991d039ea2353201418a63a2556a131e7c82cd7f3db7047b2c205af4dbe0
qseq_ea00087c77123181,discovery,length_64_gap_16,1,05a39d36ecb31230b81ef68d509434013726d4020ce8ad6f80ba29be0580c4f4
qseq_2bb086a5295d4069,discovery,length_64_gap_16,2,0a2da67671433dfae09199fc6099e00af5f9bf91ee022311b8ce0dbde343213f
qseq_45d24d05e03e42c9,discovery,length_64_gap_16,3,0bdfdf79e67062879eedfa38fdb3d6bbea255d963bd50643781625800701468e
qseq_84d74b0c58d921a5,discovery,length_64_gap_16,4,0cd1ec79e7d77040c90f18811211c0eb37524d95fa70f4081d2ea2575a65b77c
qseq_065b5bd9ae473424,discovery,length_64_gap_16,5,0d88074886dd252bafe0e003df843066f7686a7f560a687119eaa198d920d4ce
qseq_23932735d1a454a2,discovery,length_64_gap_16,6,0f0a2793943e5ce1d474490056f41449afc3940de755e2731a9a87276f74f600
qseq_4fd58745f3ba4ba2,discovery,length_64_gap_16,7,0f7e2f1018b8da523d79a1a6cec3655002f17ef684e05433d920498f27e3f415
qseq_61a9e86c8e9ff63d,discovery,length_64_gap_16,8,10810a53624ed93225473f9cc4841efe919ef10d76d5d612c81e817db8b1b589
qseq_846b283b713fdb40,discovery,length_64_gap_16,9,11622ccd6fa8baa0f5085a0bdf22e3c6ca357c33151c50c36d1fc68409f76b8d
qseq_81d3a50582fb2697,discovery,length_64_gap_16,10,13b0a34c2428ce43eea1da0ac3053bad24e8ceb938cfb986559f119438d49dab
qseq_dbdb8e4b556f5bfa,discovery,length_64_gap_16,11,16cca25381e1ab852c7145c457b2f2bf5457fb3932073a2fcfa93f6b65c2ca15
qseq_ad3b42b9def226eb,discovery,length_64_gap_16,12,18e8b7544e894423aa39a83284229c53acf6e099d7a94adda8ef6264e2b48ef8
qseq_cfd7cc38356d7dd3,discovery,length_64_gap_16,13,1b0da3b7810a2411851598631abd7fdb5e521a2534af0557737578145c137322
qseq_618edfc8b4d3f8aa,discovery,length_64_gap_16,14,210c9ce195a7d126b5f20921b94815fa28af57cdb41f5261d5f8d7a261951df3
qseq_e3a4dde9d5bfca22,discovery,length_64_gap_16,15,2688fc9d645288027be7a4ca72e63e7e12dc854e2a858d9afbe7fe8263b53cca
qseq_8c2977ea61182ffc,discovery,length_64_gap_16,16,2a49553892cb8190ca82c40bc5ba14845fa8c85a8765519f3033c91dfc5fb817
qseq_687fc7a7b3980018,discovery,length_64_gap_16,17,2a7ec220d9934a7688e54bef8c39961b4746332533dfdbcb25d3a5d60d1934de
qseq_fd91e398daf14b04,discovery,length_64_gap_16,18,2b00a447b1e15c45e05b52b102190c18c47ceedeb6f7629c16588aa63a3f13c2
qseq_7710e4cc11571fae,discovery,length_64_gap_16,19,399ee891bf8f786b5dc61512114e45b70fe7d8f6b6b57bd0fd71458d0c96129f
qseq_ad430cf096fb734c,discovery,length_64_gap_16,20,468ef57e55274b789749270920a51110babaf43aa940762ccc76d5b2bf2b9fd1
qseq_4caba9157c529cc6,discovery,length_64_gap_16,21,4a165b649e65312c44a00c9574adc331936049280189f9e271a0d762500c1015
qseq_533f5c24538acfd3,discovery,length_64_gap_16,22,4f8cd01a32331844570cf45dc1672459a2637f422b9b67d8f3b4e73a0762f8b0
qseq_1cfb6ce613de0869,discovery,length_64_gap_16,23,5da74f4b87aa575a9910b9172872e5f6647544718a090e047ad6bcb52fd53384
qseq_75c00acbcde783fb,discovery,length_64_gap_16,24,61a80c311da8d842fd677e36063f3a188b93846883ab9adca7d8109923eed4a0
qseq_10628b63e0775c6c,discovery,length_64_gap_16,25,691f1052e0da528fe1036bd59d95e04bf8d2abe8478f6c3642400b9f59f0fe97
qseq_2253f2c6ac45b8ba,discovery,length_64_gap_16,26,6e92c42ef82d635c35f7535dede04ac30949c0ffb2b7538ac3acf203a7244680
qseq_b9278698c72cff6c,discovery,length_64_gap_16,27,6f94d6c7e46c25ce7446cd86c6569739ab75b4f7b1b997fbbea093e5c33da150
qseq_a72457eabb772aae,discovery,length_64_gap_16,28,701e2cb839e2c68b29a0cd73c7e3af129f9dc09f7f31f55bc71b1a5fd7433141
qseq_d5e37ca4d7bce69a,discovery,length_64_gap_16,29,761a8e69d9a24e1c0e194cdc23befa12ee598a2f9ddc40b821cf7ceff48bd6b7
qseq_6a94d8096b0d5b3c,discovery,length_64_gap_16,30,8786f7c846e6a771367774121c4b2e18e52b1e5c11c1c4ed4678defff7c728a9
qseq_61e49a42d24f1d19,discovery,length_64_gap_16,31,87ab7a4a6d89028ca1a5cdb2e676ae3359e3ce4853cc19987c668d837e767d0c
qseq_c29d5a1ed34d1cea,discovery,length_64_gap_16,32,8c3ee58692e7c759af53ca01596fbe012760296256b3e23d5843a9f3c714064f
qseq_00cb1c1a51bbd477,head_fit,length_32_gap_8,1,00cba20e020dbd053ffb94ea8bc65fa1e35b19e3f7d64b2e7f660004303dbeef
qseq_fdb0d02eb17a3ad5,head_fit,length_32_gap_8,2,016a9fb4f3853b5b45afcfa4e53714b61cae92af03c044252fa186a354bf0b05
qseq_0fb480259789823d,head_fit,length_32_gap_8,3,036d4361008b65a8fc9dbf4f62ebcb115eec4ea2087e5b22945b7fbf6ae8d00a
qseq_a2e6bd810032888a,head_fit,length_32_gap_8,4,04992057253122b922db933b4ff7fd9d104afebe428cb36ef2ae2d2c8d6fc4d3
qseq_5ce005c7be85e2b9,head_fit,length_32_gap_8,5,04bfec710dd4c7a16414ec76f6031a01a8dc0c6601cee070a627dbe2ad2dc8ba
qseq_9c1391f827e05414,head_fit,length_32_gap_8,6,07f9234f88bc94ea044a9fd69c9f36894fb6812312f4800eda7883b284d489d8
qseq_b5c59e25abaa4090,head_fit,length_32_gap_8,7,0b8253b6dd0da6f7ae12e9ad36664e9ca269aecf430c4c30792ca4d7b064aae5
qseq_9aa233d4f18630ef,head_fit,length_32_gap_8,8,0bbf46d87d9eccbef23f9f35d86bbeeb8f45b180828faf85c0a8c443ec1c5c26
qseq_36581fc0e870746a,head_fit,length_32_gap_8,9,0c420d41e1937f53ec19039584489a625a5640cf6426cfef33bd96d7f66495f5
qseq_f1250fa423e1545e,head_fit,length_32_gap_8,10,100737b3ac72df2f55334cf16194bd750f010eeaa61a777fc6dd75ec58613c84
qseq_82e41c38cbe9078a,head_fit,length_32_gap_8,11,11771d96af56b3c42703308980d932866d18ed68b9b73755e89c7b26d616e8f9
qseq_d0b29249fa160784,head_fit,length_32_gap_8,12,136c6cb3baf238f9d5ab992bf5bed4904a0b97aa550c7fd50f35a81006d40c23
qseq_05f13a28471ab531,head_fit,length_32_gap_8,13,161bcb795a15298a87461f3636f0ae1a26a63b3e7d842f2c76f661b3f8428971
qseq_f1b36b9fae18111b,head_fit,length_32_gap_8,14,170e02260b4960ece534061138649a56248fa5384375a35e5c4ddd1cdd7a98d5
qseq_83e6b8683b1256b2,head_fit,length_32_gap_8,15,17d11e98f1be15900fba27626ed85d2c4b2a65dc49a82b40c5c63223514b4b11
qseq_67044cfad9f21ecb,head_fit,length_32_gap_8,16,1b6c1aa3d805b07bd75edd501af264acf3c2c1307020df584b2a60285dfe2ddc
qseq_70ea623170fa926c,head_fit,length_32_gap_8,17,1c06e44d070d1c930781950d8ca5239b077b1fd0b7d6ead1d1e3972127717812
qseq_5b73de916863d399,head_fit,length_32_gap_8,18,1d2dabc756608d96d8f72f942779ac271ed9e06175d58f303ae850d2a2a6c74f
qseq_db732a487a875289,head_fit,length_32_gap_8,19,204cd233346899bd3fb295137861c8a4ac2990cb588d0eff367673fc0faf28ca
qseq_fd7563a3a3cec767,head_fit,length_32_gap_8,20,21322cab9b0a79cfeae7588dfbcabb54ce4a6d7dae681db5ae4e2aa264b9b4ad
qseq_d6183e1df454b220,head_fit,length_32_gap_8,21,245ffeb05822d01ee0ba58808d1c7760ebdf38c8fbf7a0cc2eb32bd18dee856a
qseq_1355795077be0f50,head_fit,length_32_gap_8,22,264b0ae378b12b33d6a6dd148043d1bc114fb54b61c7aaeac643dc7376c2f204
qseq_8b0497deeb8bcaef,head_fit,length_32_gap_8,23,29404fe005bef8c4062e7db4fe2129470e31e51c3f16067561d0f979b112204e
qseq_1fb3a17d5dccef31,head_fit,length_32_gap_8,24,29c94ce379e48c13f08dec8489eccabc70be9bb0468fe5436cb8c14145b56846
qseq_a17078d2a6b4b999,head_fit,length_32_gap_8,25,2ec4232021e3e996fd375fffa77f812d18bd292674fdc2028dbf94b85f3c13f7
qseq_9e89898b6bb8b44e,head_fit,length_32_gap_8,26,31007b79f3ab3690d6bbeabc15b3c42173623e2f69a87282c796457373700c87
qseq_52f1b1128f7f8827,head_fit,length_32_gap_8,27,37342549aa9245a443f45841ca66d2e550a269eb87237afafe2f304b9aaa306f
qseq_d4bff5080bd4daa2,head_fit,length_32_gap_8,28,3966e78826beb9f2ed954f132ac0ec22980d03612bb65dfa2d7377178eaf36ce
qseq_bc537eed9a30ad79,head_fit,length_32_gap_8,29,3c406b2fa867e77d41c3c4c61daa923926ad3383319ea97405fbfaf570dc5383
qseq_4e294cfbb31deac6,head_fit,length_32_gap_8,30,3d75c14d0a8014409f3d01cbf7ca103ec96b4f043b5fb35adb61025c9c772ab5
qseq_a9426dae73873222,head_fit,length_32_gap_8,31,3ddcf94e086f39d3c2d4360c5f335e7d6e01e52b6a74da3b8aeec1cc73d42219
qseq_84c7ecb2a5f6fb74,head_fit,length_32_gap_8,32,3de44a99cde3b0dfb43175ecc3271e29f69844c5c98805aabdaaf46cbbb0f4cf
qseq_2232308bba387df3,head_fit,length_32_gap_8,33,3fedd38437d34bfc26821c8c8dcbb51dd171e73acd5113ba5d74b11763f88619
qseq_c651ff600b8839df,head_fit,length_32_gap_8,34,4186ca2c5a33f945900a34acee324e1d781c5db4978fc92a05156958e4f547b1
qseq_bdd4291ac8449310,head_fit,length_32_gap_8,35,41d4ba454c7d33c898b149094bb816433986720c17b35ce9e4c69d196f51deb5
qseq_eee8756396fe6af2,head_fit,length_32_gap_8,36,422c59f8286b72c734b99b029c68419ab69f5a511662fdf633c99313152d7798
qseq_d27c4368416fdc93,head_fit,length_32_gap_8,37,4381cd6ebe4ca5912d693fd903b1405a2d6720215af5fe67f1935aab505e4a2d
qseq_1bc3d720581f5d2b,head_fit,length_32_gap_8,38,44a583fa6f1cc26259ae9d4fa652b05bf2d73e21510ec4da3a6b7e04f138cbd1
qseq_d1b8220e931c7fd7,head_fit,length_32_gap_8,39,488da09f44a36d7fa44bf888282d01c9d1c665f91d9e24066ddc0ec0e558721a
qseq_f3612a27015ba1ca,head_fit,length_32_gap_8,40,492a07e5d7d3fab9e8993bbc9dad460342bf51e16372264256d13d3db9867673
qseq_983999860e3f68fa,head_fit,length_32_gap_8,41,4a3cb0b3fed583aea98a6eddd0925e43a40f8c8146107ef3ec182dba50c7cc65
qseq_3cc6488c0780e435,head_fit,length_32_gap_8,42,4ab2f60a290f85baff300c96cdb52a6a548f40a72296b7315de0ceb4564727dc
qseq_896e75303fd36619,head_fit,length_32_gap_8,43,4ed7f3f8f38a40108bca6043a1a8af657b8d77c2aec6386fe345a031a09793ef
qseq_bb44694bf88faab7,head_fit,length_32_gap_8,44,52c59880a4627861518519f4895cd207fc91f06f86aba1d0988813c77142c826
qseq_676b73120ca2a061,head_fit,length_32_gap_8,45,56b35fd7a0d8aa532e3a36e3066e1916dcf8874a7204d4977b9a48804d80648a
qseq_03289c2c4536e699,head_fit,length_32_gap_8,46,58e89f566975d41f362a924630cb8fb81dcbc1e1002c3367150ff106b39bf1e5
qseq_62632b972840b049,head_fit,length_32_gap_8,47,59ec27b83c89c31395b875f5622c36bcd44389714ca567ccb4ccde229ab9494a
qseq_f5d56d42459ee9bc,head_fit,length_32_gap_8,48,5aad955e9443f77638efec9f4f49c2f4397c7fb3d6f9904e5554ebd33df9f107
qseq_32bc0ad658c10a1c,head_fit,length_32_gap_8,49,5d001e2ebaa92131d96e42699ed9210e6ceb906f1272486c3adbab36bf73b31d
qseq_4da58de5cf93ae4a,head_fit,length_32_gap_8,50,5de9bb8cff9697c7c546a670379a507449aa2522fc250ad4b5a688f46776470d
qseq_5e6685ba720055c7,head_fit,length_32_gap_8,51,6103338989b918caf752ba0efcdcdda97476cb6656f76cf318f64546e333d7a0
qseq_2cfb75f54306c844,head_fit,length_32_gap_8,52,611f9f327d6459a7fc9259190f368c121a5d97abbb1128d376f03b33503fb87a
qseq_8345587890d3c14f,head_fit,length_32_gap_8,53,63b639442a3426e361202819c0a02d362c0a94a1b5fb69f0a7a22ad9c13cd231
qseq_46afeffe5dd0d89f,head_fit,length_32_gap_8,54,648c7c7235c35c5a2bbd51ef4c2b57d881514554343ecff896c607d8dae4ad24
qseq_b592f6abbb02f055,head_fit,length_32_gap_8,55,6543ad7f50e14a643ed58ab81897f8c86b6502933cf1f0a5d15d97e67f2836bf
qseq_3d813b4e2f642750,head_fit,length_32_gap_8,56,6d65db2304f83816ef82a441e725bd375eb47c6370e7001d25a550d83a633db8
qseq_c3ccf9967efbcd30,head_fit,length_32_gap_8,57,74b41e8443e304f3875e1ba336a013d5f17c6efe1ab67eb765a601c61b0139f2
qseq_029bb1fad3e341b6,head_fit,length_32_gap_8,58,793f8308f3cfde1a9ad67bf79e287e2b73326a2b2c74d189145fb66c510575b1
qseq_f0a1548c14cbff39,head_fit,length_32_gap_8,59,7e82b611f1dda7a073690d51d0ad5457004e0e5943b47167c62a6d15b37b12b6
qseq_ce67b9d37322c254,head_fit,length_32_gap_8,60,7eb012e247fb2dd52a758eeea2f3d82a0188017af81dc01d0b32d895bfd06e50
qseq_1d5def43cbaaf204,head_fit,length_32_gap_8,61,7fffadfb7f345377bf43f219ac288ccb2570df285cf9211df59aed74814efd1e
qseq_ef053ee48a778a2d,head_fit,length_32_gap_8,62,83b3d178011765ed6f4c6488660d80fdef44af2225f9061e3fc5c9343c1abb73
qseq_aad6bf2a44151808,head_fit,length_32_gap_8,63,84517a97ab860e5dac7ed5bd87ff36406e9d1068a5256f5da3d81343e9017f54
qseq_8efc9f11c7cf051c,head_fit,length_32_gap_8,64,88ab5e937db5fa41dcc052244125fc4cfe98dd511877340d53dbf4d1f0af6b92
qseq_8e716ecd02e0f73a,head_fit,length_32_gap_16,1,014a1d1cc99b0ab6f6a6f1b88f72602fdeeb17682c651d83c44d0f36210a2cfc
qseq_1595750272a9182b,head_fit,length_32_gap_16,2,03d83de7947a7e5659324e268a467b10fcefefc7593d7ef9bb108ff81c784b8b
qseq_bcb1e40d4e33a983,head_fit,length_32_gap_16,3,059310afe4cf4a999c1e702a1749df5305abbb8fbc7743908333bce60f0f8569
qseq_918b1e8c99f205fc,head_fit,length_32_gap_16,4,059cb8115bfe826dc5dccdce3f03304a82321f6c837bcf03baa0122c3f0e51e4
qseq_9bcb64e386770afd,head_fit,length_32_gap_16,5,064e77c8f69aea93d84d7af7a02a92b37d4978af6db86139ba3c5b1f283a729b
qseq_f308f77da35e5150,head_fit,length_32_gap_16,6,0761602aa458f281866c728dcbfe9dbbcad718e162be0ba6a3a1dcb5bc96ebbb
qseq_3d452bb0ed05ae44,head_fit,length_32_gap_16,7,0a75dc07a37985983b851720ad604eae3c44c455e0e5801bc1437812e55a8971
qseq_5e121f37966766e3,head_fit,length_32_gap_16,8,11ae0f0f8a66222adf8ddd79e5dae8931bd82cc4e05b75546741793b9b69b1b9
qseq_7d05ec534f8e7970,head_fit,length_32_gap_16,9,15fe51e7368255a2f38a330a35979523fc44b6f7f115b94cf2e5159613f1e8f5
qseq_1a641e032f933a96,head_fit,length_32_gap_16,10,161d40f99967de7e470541f5d9cb6d031ea54b1ae9caddd4b81e9ef6ddeb3949
qseq_afb04c9fd38b4a73,head_fit,length_32_gap_16,11,1894d1282f67109098721d75128a1d5fd449e0a5cc51bcb30be44dcbded0162f
qseq_0a7044add0a71938,head_fit,length_32_gap_16,12,194a01425199055a42f78df4139a7523d4586a147def347229675168c81a6d0a
qseq_ad84a1c2bee1922b,head_fit,length_32_gap_16,13,1eebabec18e9e2203217e1460c608860fec6018cb478eb490536e9e16075db76
qseq_0449b2f15993e9e3,head_fit,length_32_gap_16,14,27ad3fb3db8e14345606202a1f6a8b3845daf06e368ecebe5f72b61f78dfbcd3
qseq_e239bfe29ce1339d,head_fit,length_32_gap_16,15,286fa99ce1a5f94b6b9737a2eb4a9cfba28f61b75372282bdf2cfc4283765f41
qseq_1c01b2c0b82e7c86,head_fit,length_32_gap_16,16,29efbff3a6f6649fdcbea46704e8b4307af01d4f37ecd271e3b25ef6093bb3a6
qseq_5a6f346a0090499e,head_fit,length_32_gap_16,17,2a81dfa2c65a49af00f7c5015e20dc59432f5751980c044df4dc1c6fe7c858fd
qseq_23e29e93fa14dc22,head_fit,length_32_gap_16,18,3280ac12a394193fb100b7e6e98cf92185d76f02c31dfff41705a96ad0c3f61c
qseq_aed28d8945a5fd51,head_fit,length_32_gap_16,19,35808cc930d828be567cf18c3b20e04bbaeced61313cf5d1bed48b2d8ebdae81
qseq_64af7706440b2eb6,head_fit,length_32_gap_16,20,36db366b22c57cb19971064d3d5864d21f83cc767d0103a72a24b14ee0559efd
qseq_9b65b35ce09e05fc,head_fit,length_32_gap_16,21,36db5c1abac1f5c338f2b25ef3a827b2c29ed8c0ab97bd54cdaf74e6a0b00fcd
qseq_9966ff37eb81ef5e,head_fit,length_32_gap_16,22,3851b67ce8dd3ca0e1108f15083552a32c6ac47b30866f0a9b2e67969b16e6e7
qseq_2f710e8798ec9e71,head_fit,length_32_gap_16,23,3b6676e96a7e8f7569b1f35800e89c4291593cfa4bde3bd6bf93bb4c45c2746a
qseq_11b039baed6684b4,head_fit,length_32_gap_16,24,3e67666f92e552c498345bdf2cacb461d949cfdfb339f66d12b867596a1dbade
qseq_60e817fc1eb4a770,head_fit,length_32_gap_16,25,404d06b01f5cc9e40cadf710fb67cd6e2bdef429e0e946a9b522c8ec19e12a76
qseq_704ee3aa78d74315,head_fit,length_32_gap_16,26,40624d726f80332389aee65b90f7fbbf00a8fc91c9120fb0aa9320a3fb4f3012
qseq_56aa2892fb9d4215,head_fit,length_32_gap_16,27,40dd52e0142e2a448ae9d5f2419205ce435df1f1b6771a546717faf767905942
qseq_cfd0f3fa73dabac6,head_fit,length_32_gap_16,28,415dcb7b1c6525acc4f39c3bebcc656ecbdb65518310817409d5e17c99bea843
qseq_4d8b8abbf9e82df2,head_fit,length_32_gap_16,29,444608302cb4d0f3cab8a30d744a34001a20cb453d1b21626c0b292ea807b619
qseq_dc290e31b0f7fee9,head_fit,length_32_gap_16,30,450a24f58fe13bb4d8ce113ce6fe8db053d3493638ac8013ca78fddfaa58ffd0
qseq_d59e491f27122012,head_fit,length_32_gap_16,31,4652fc9dd84e75f133a5f331ec0782e56ac26945964c42d3e0cbb4039ab090d4
qseq_0d1644fe34089dc5,head_fit,length_32_gap_16,32,47c75aadf74451712bad7ce16dee420a4aec62ab5c8288b231c005286e8497cb
qseq_b0f1c882cbfc023b,head_fit,length_32_gap_16,33,4c651a76d51e69538feb4b668b57235685f2ba554415b2f47296214e36762665
qseq_ae326193ef533b6f,head_fit,length_32_gap_16,34,4d5e5e631feb7a79d5bf887f7e1b6dcda47f25621c1ee15c2f2b14e9066a8507
qseq_b90113f916a4ef25,head_fit,length_32_gap_16,35,4da3e429567865394a724901cbaefc30beb2dcef80343f2b36126e4146c33684
qseq_47db8e82e82ab9ab,head_fit,length_32_gap_16,36,4e7651fd33a13f060034631f2be2da39d0acc41789f53b97f94e66014205f318
qseq_1bd1876170be1293,head_fit,length_32_gap_16,37,4ed9217451433d135768ffb1ea80bf53ba46b3888022917b1bdc199334829332
qseq_28a6625244b67550,head_fit,length_32_gap_16,38,50afbf0411b8dbe946c2d6cd4532bbaea02330e48ada8f59a315732796f67e7b
qseq_0319d5aa3b7a2109,head_fit,length_32_gap_16,39,54429e8313fa65e3234aa0b5ad8f4c17f0c331601d62c5652384ddb86605a508
qseq_b4281d845cf8791c,head_fit,length_32_gap_16,40,570c945c59c0bd11cc2902a4e15fcfa3ddc0641d4c4e3904c993c04edaca2191
qseq_eb72d6b6095aa9bf,head_fit,length_32_gap_16,41,5c3feef8aec70f30d08b781171612e4f2993340e06be10b819c8310b4d1652bc
qseq_2a530f25c94c88b0,head_fit,length_32_gap_16,42,5c893d96e7be58deb202e7b201e97483cf2ad29a8539d37e55c0f9562e363c01
qseq_b90ee294cda3f4ef,head_fit,length_32_gap_16,43,5f958a16a2ddb6fed5417a75d661c001760e5402a9f3ff772765ae4af7009816
qseq_2194e53c28d8ac06,head_fit,length_32_gap_16,44,5fb38921d11284e604692552c3dddbf011b2704313036c64a7504a9685e8838d
qseq_cd35a5d7a5f5a555,head_fit,length_32_gap_16,45,631e0c6f22f002dc4ae632ca78c91da86e992ca1545545a7825ea8d8bb5c3f84
qseq_e3fd7e822923d545,head_fit,length_32_gap_16,46,67ba34200a353b4a1ed905529d7e3d62abef03fd91e99a8ab40cd68b0c8fd48b
qseq_3c1160a318793be3,head_fit,length_32_gap_16,47,68976c616e65c9b2f5fbad18224e215704b6d875312a41675d937aab54513831
qseq_a4167c2fe5df8c7f,head_fit,length_32_gap_16,48,6c0310f77984744e215177a95cbca3edcce37e91d52682da24fc35dfa703ac74
qseq_fa6f788e8ca0ef62,head_fit,length_32_gap_16,49,6c5a5c6f86e50a905884afd14c6b42c91f5790e00304f57ccbcb1aa488a0d1a3
qseq_98487b25edb3051f,head_fit,length_32_gap_16,50,7064155d5f59582c140b5bbb8270e6d6351aeabf2001385df7a16e4b9ebe5a54
qseq_1f823851ae16f13f,head_fit,length_32_gap_16,51,73fe825e92ba8e4626ace120300ecca92e59c450e1dba9d77df2c343a4fbf493
qseq_b190b48533f45a2c,head_fit,length_32_gap_16,52,765f172e931380316c759d47c82a0ff7728934e25c148195fd22f93fec96f4d6
qseq_63d72c96ef626e2d,head_fit,length_32_gap_16,53,76efaabaac6e4910bcb68b8e1f8bc95761a1ec2c98e33f9559b302f0c39c0ae3
qseq_a28e2ec155ecc582,head_fit,length_32_gap_16,54,7e6e27962f921954355fe851000069d868994901dc013b25a9cc7c072c90b221
qseq_eb02fc157dd74784,head_fit,length_32_gap_16,55,7f64e5afdb4bfcf351ff6cfea825f3d869c585f48a87f3464735c619825f4d24
qseq_e887c4a51d9b260c,head_fit,length_32_gap_16,56,81330b5640c32820279e52e7592c8b31719efefd3d31abdc86f4bd04e62ca6c4
qseq_dee021939107fbde,head_fit,length_32_gap_16,57,82d0222468aa21ccc0630d9e9da46f06a47dd8352fa2ed4b4f09e304a071154e
qseq_affe6175ca94dda2,head_fit,length_32_gap_16,58,833a56fbb2eca825ceab68cf634de296ef5d31912e0562d97928b0f3ea9c7a2d
qseq_7be057ad143b9690,head_fit,length_32_gap_16,59,8406bfe2140cf66c2d8950c46b134252869fe75853ce1b8b43dc4626c81eaa69
qseq_24f5b4f7f640338f,head_fit,length_32_gap_16,60,845a53ee3449cccb092100f74efa0471a4c87f3b79e6c5f85bdce78493496bc6
qseq_43ebed208484255f,head_fit,length_32_gap_16,61,8c92fd5df8871df68482244077ff57448eded24a8299e330506dd5290347d50f
qseq_c613b96c7912d379,head_fit,length_32_gap_16,62,8da1026e1b96e4b3873256e5f1c218dff8a9c7a3e80b5f428bfce5b91dfe919d
