prompt_id,source_prompt_id,family_id,source_cluster_id,query_position,swapped_position,source_input_ids,input_ids,schema_version
qcontrol_d3a40d21f04937c0,qseq_ea09c5e6da440673,length_32_gap_8,qcluster_locked_test_0050,31,13,7283 11053 55770 145624 92408 102676 89881 151565 57607 52297 91097 130456 148859 15247 53786 133934 83110 113004 77458 76448 73938 110555 7290 87020 94262 4172 143835 143144 27119 27862 119545 87020,7283 11053 55770 145624 92408 102676 89881 151565 57607 52297 91097 130456 148859 87020 53786 133934 83110 113004 77458 76448 73938 110555 7290 87020 94262 4172 143835 143144 27119 27862 119545 15247,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_326b6598268f9751,qseq_a2aac0b7a5eb8c02,length_32_gap_8,qcluster_locked_test_0051,31,28,50245 30757 129833 84658 38075 91723 80156 24929 91371 6953 50583 98698 27474 29127 87311 88734 67111 49277 10701 90866 143822 11205 108032 149190 141096 7546 107292 19661 78328 38923 122731 149190,50245 30757 129833 84658 38075 91723 80156 24929 91371 6953 50583 98698 27474 29127 87311 88734 67111 49277 10701 90866 143822 11205 108032 149190 141096 7546 107292 19661 149190 38923 122731 78328,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_81760386fa700394,qseq_53d58b039bf71abb,length_32_gap_8,qcluster_locked_test_0052,31,19,74235 110023 29035 142037 12814 45389 131741 137673 33325 18079 9203 31173 112699 77689 44267 33628 104827 19868 76068 119598 67734 62720 58850 96492 103208 143062 63838 789 49460 112111 43446 96492,74235 110023 29035 142037 12814 45389 131741 137673 33325 18079 9203 31173 112699 77689 44267 33628 104827 19868 76068 96492 67734 62720 58850 96492 103208 143062 63838 789 49460 112111 43446 119598,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_28d679f8a2236bbd,qseq_57fea2d3713a1c13,length_32_gap_8,qcluster_locked_test_0053,31,15,38195 669 33112 94382 112059 89839 76140 19661 42375 2800 136417 78502 63886 119470 3408 146102 136928 18629 59483 50086 85513 101560 107832 95750 42881 52297 54821 105005 141922 119396 15853 95750,38195 669 33112 94382 112059 89839 76140 19661 42375 2800 136417 78502 63886 119470 3408 95750 136928 18629 59483 50086 85513 101560 107832 95750 42881 52297 54821 105005 141922 119396 15853 146102,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_6ef40afd7318b950,qseq_6bb14f29e14dbe31,length_32_gap_8,qcluster_locked_test_0054,31,5,104026 139537 60199 122298 107219 57193 123567 144017 29858 11086 150726 41139 32157 33046 110088 62500 57827 63577 117172 13511 116473 3704 59187 81045 54118 6627 4743 62388 63330 104027 66693 81045,104026 139537 60199 122298 107219 81045 123567 144017 29858 11086 150726 41139 32157 33046 110088 62500 57827 63577 117172 13511 116473 3704 59187 81045 54118 6627 4743 62388 63330 104027 66693 57193,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_6040e519bcd27e62,qseq_c7a13f21952ded5a,length_32_gap_8,qcluster_locked_test_0055,31,1,132343 93242 30057 147848 130166 26830 131340 2895 29021 119634 72114 133934 78156 111025 52349 130352 97654 13728 141390 127794 67219 56809 36078 61302 679 39589 130076 116331 112092 150175 72484 61302,132343 61302 30057 147848 130166 26830 131340 2895 29021 119634 72114 133934 78156 111025 52349 130352 97654 13728 141390 127794 67219 56809 36078 61302 679 39589 130076 116331 112092 150175 72484 93242,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_64c5eb25cd7a84e9,qseq_71f308c25e9caab7,length_32_gap_8,qcluster_locked_test_0056,31,2,85740 30744 57346 110724 106929 7043 90600 122139 102968 37767 5366 89335 123560 65167 130127 2200 96766 53953 97880 16614 60813 111193 115137 48637 38765 132002 62578 75616 93489 132835 79753 48637,85740 30744 48637 110724 106929 7043 90600 122139 102968 37767 5366 89335 123560 65167 130127 2200 96766 53953 97880 16614 60813 111193 115137 48637 38765 132002 62578 75616 93489 132835 79753 57346,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_38856061e8482247,qseq_26a93fd64c7f9015,length_32_gap_8,qcluster_locked_test_0057,31,22,90044 83629 8112 13431 150274 143224 118280 147587 7283 120013 118564 129932 150609 149969 130352 83912 41207 29358 106199 3717 125495 126627 50257 52278 22515 104164 37477 15587 106769 112072 37533 52278,90044 83629 8112 13431 150274 143224 118280 147587 7283 120013 118564 129932 150609 149969 130352 83912 41207 29358 106199 3717 125495 126627 52278 52278 22515 104164 37477 15587 106769 112072 37533 50257,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_c9091d2ed80a111b,qseq_33f34f1b438ee96a,length_32_gap_8,qcluster_locked_test_0058,31,15,62306 60714 79865 73541 15874 18951 119528 68737 15386 147103 136720 63526 83235 8963 50506 37242 23976 148682 89936 25001 64304 106780 64837 39492 81520 36961 49634 71266 72789 26205 106178 39492,62306 60714 79865 73541 15874 18951 119528 68737 15386 147103 136720 63526 83235 8963 50506 39492 23976 148682 89936 25001 64304 106780 64837 39492 81520 36961 49634 71266 72789 26205 106178 37242,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_683c62a695aeff10,qseq_24ccd50234842011,length_32_gap_8,qcluster_locked_test_0059,31,14,109270 1675 96373 21946 4916 78588 80165 40340 55334 31813 35746 125894 63438 91676 136540 19926 72371 93280 4946 64645 151525 18732 69863 142839 134095 10761 73828 122516 10680 12090 5846 142839,109270 1675 96373 21946 4916 78588 80165 40340 55334 31813 35746 125894 63438 91676 142839 19926 72371 93280 4946 64645 151525 18732 69863 142839 134095 10761 73828 122516 10680 12090 5846 136540,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_54fd3e7c2d896601,qseq_63f2c7e7b133ee97,length_32_gap_8,qcluster_locked_test_0060,31,4,67137 85390 123472 48114 87584 91071 103170 85040 27862 30549 68505 86252 124905 26516 119919 34706 98836 78668 23186 11506 1018 118940 107989 65167 55334 150308 32837 144570 125013 122615 38490 65167,67137 85390 123472 48114 65167 91071 103170 85040 27862 30549 68505 86252 124905 26516 119919 34706 98836 78668 23186 11506 1018 118940 107989 65167 55334 150308 32837 144570 125013 122615 38490 87584,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_4a1d0e738375b9f4,qseq_711e35e6d00c9b8a,length_32_gap_8,qcluster_locked_test_0061,31,8,77627 130122 88126 77021 24575 28017 10272 112555 71435 135676 93 27106 139896 19192 54957 71153 23578 95121 60049 90150 132193 45103 32619 130154 48797 121398 21279 142091 37923 44538 52280 130154,77627 130122 88126 77021 24575 28017 10272 112555 130154 135676 93 27106 139896 19192 54957 71153 23578 95121 60049 90150 132193 45103 32619 130154 48797 121398 21279 142091 37923 44538 52280 71435,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_97fa59d6e3239d3c,qseq_d224e19075385ed8,length_32_gap_8,qcluster_locked_test_0062,31,25,4544 88891 135352 91965 30177 128667 106303 24058 76433 52381 112060 94274 84662 88338 45415 71987 6372 144718 33861 132982 42373 97888 11992 110720 32115 82389 120388 72415 143835 125462 150768 110720,4544 88891 135352 91965 30177 128667 106303 24058 76433 52381 112060 94274 84662 88338 45415 71987 6372 144718 33861 132982 42373 97888 11992 110720 32115 110720 120388 72415 143835 125462 150768 82389,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_eff80ed4079fb6cb,qseq_4c7dc78ad63b55dc,length_32_gap_8,qcluster_locked_test_0063,31,18,29437 125677 58567 150740 46259 39275 88812 50583 27534 80786 29855 88960 105729 150634 10564 894 145130 133558 15824 89731 107107 15634 55138 146451 21662 88338 116624 15386 122615 38338 14650 146451,29437 125677 58567 150740 46259 39275 88812 50583 27534 80786 29855 88960 105729 150634 10564 894 145130 133558 146451 89731 107107 15634 55138 146451 21662 88338 116624 15386 122615 38338 14650 15824,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_a82894500025faab,qseq_37fbc1efcc49dff0,length_32_gap_8,qcluster_locked_test_0064,31,9,80408 72278 53649 12221 77312 140506 51209 43825 11894 3541 42459 36618 41435 104030 99377 107292 115972 29858 136478 74121 27747 43326 116695 145850 150999 85292 120575 145081 145321 82356 75608 145850,80408 72278 53649 12221 77312 140506 51209 43825 11894 145850 42459 36618 41435 104030 99377 107292 115972 29858 136478 74121 27747 43326 116695 145850 150999 85292 120575 145081 145321 82356 75608 3541,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_c055b809b87b5d92,qseq_f0ed42bd23a3cace,length_32_gap_8,qcluster_locked_test_0065,31,13,34153 139398 104932 41903 108728 67245 46259 132193 130821 110499 108325 6627 80114 34434 63975 80193 92922 5088 37152 62388 98486 17897 1266 109916 24929 48288 77995 56414 6264 145412 134169 109916,34153 139398 104932 41903 108728 67245 46259 132193 130821 110499 108325 6627 80114 109916 63975 80193 92922 5088 37152 62388 98486 17897 1266 109916 24929 48288 77995 56414 6264 145412 134169 34434,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_ed173cb33a3175fa,qseq_515697cc75f06e70,length_32_gap_8,qcluster_locked_test_0066,31,0,15293 2066 106391 147473 17705 96378 20980 116980 40916 128714 5159 6265 91376 91057 122516 100911 67742 123503 100406 79422 55477 80769 112823 27875 101947 118833 27863 30744 97190 124151 128012 27875,27875 2066 106391 147473 17705 96378 20980 116980 40916 128714 5159 6265 91376 91057 122516 100911 67742 123503 100406 79422 55477 80769 112823 27875 101947 118833 27863 30744 97190 124151 128012 15293,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_4517e48083cc4517,qseq_96d314c9d3591e09,length_32_gap_8,qcluster_locked_test_0067,31,4,4072 15893 67752 114318 50838 80856 150783 93242 83950 70529 97894 144398 39779 22150 34104 83664 33046 76550 112687 45959 1064 13504 46558 141147 112060 591 61022 17382 46634 46114 76926 141147,4072 15893 67752 114318 141147 80856 150783 93242 83950 70529 97894 144398 39779 22150 34104 83664 33046 76550 112687 45959 1064 13504 46558 141147 112060 591 61022 17382 46634 46114 76926 50838,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_542320740c3e93c4,qseq_569073b643561562,length_32_gap_8,qcluster_locked_test_0068,31,19,70358 71932 92404 19439 12514 144857 50814 51547 138368 71222 49645 96229 126714 75317 22461 24387 28822 54218 106391 83644 20755 126530 128781 27534 103214 100532 54401 8010 37149 98232 93 27534,70358 71932 92404 19439 12514 144857 50814 51547 138368 71222 49645 96229 126714 75317 22461 24387 28822 54218 106391 27534 20755 126530 128781 27534 103214 100532 54401 8010 37149 98232 93 83644,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_fe040917656e1413,qseq_dc6d370c76042e72,length_32_gap_8,qcluster_locked_test_0069,31,2,80711 149318 72371 123406 60813 114071 98949 77689 15874 138494 10348 119875 111724 92028 38195 72789 6473 121167 44267 130741 75586 110710 70864 59891 69038 102538 28041 39249 27791 132661 85040 59891,80711 149318 59891 123406 60813 114071 98949 77689 15874 138494 10348 119875 111724 92028 38195 72789 6473 121167 44267 130741 75586 110710 70864 59891 69038 102538 28041 39249 27791 132661 85040 72371,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_76ca14ccd5080c7a,qseq_c6faefd1da62ae42,length_32_gap_8,qcluster_locked_test_0070,31,16,6234 50583 144260 74210 101516 26353 21747 44267 79649 89900 111937 141607 143835 9206 122516 4960 126530 17896 127154 125462 58458 147550 76536 119754 8765 29112 18898 128323 16433 44917 8621 119754,6234 50583 144260 74210 101516 26353 21747 44267 79649 89900 111937 141607 143835 9206 122516 4960 119754 17896 127154 125462 58458 147550 76536 119754 8765 29112 18898 128323 16433 44917 8621 126530,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_f74ec0b92bb8d8ba,qseq_e00e119c8be36667,length_32_gap_8,qcluster_locked_test_0071,31,29,131081 46795 20735 83924 146879 33745 128327 85426 97997 136019 25392 24852 99664 147473 119228 43534 101541 122847 38329 33462 51644 149882 23269 149876 150768 148579 141401 30765 56835 18732 129773 149876,131081 46795 20735 83924 146879 33745 128327 85426 97997 136019 25392 24852 99664 147473 119228 43534 101541 122847 38329 33462 51644 149882 23269 149876 150768 148579 141401 30765 56835 149876 129773 18732,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_a3f3f47d9ae333e8,qseq_645ebdf02cfb52ff,length_32_gap_8,qcluster_locked_test_0072,31,25,130006 78183 146561 44151 101356 21845 111193 16377 62901 149186 679 129362 75005 101365 93281 105698 51842 126000 134325 111692 4190 64837 37027 101958 73382 42953 88394 83596 100783 91014 104713 101958,130006 78183 146561 44151 101356 21845 111193 16377 62901 149186 679 129362 75005 101365 93281 105698 51842 126000 134325 111692 4190 64837 37027 101958 73382 101958 88394 83596 100783 91014 104713 42953,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_58d036ba5a976b9b,qseq_4e044c96a554b8f8,length_32_gap_8,qcluster_locked_test_0073,31,5,128805 91162 114020 122253 72906 20802 73879 136243 112071 108393 71874 15888 38469 119475 17704 86252 128289 27132 26629 62233 42305 4743 59490 41490 4963 76567 122226 15345 84208 58821 88079 41490,128805 91162 114020 122253 72906 41490 73879 136243 112071 108393 71874 15888 38469 119475 17704 86252 128289 27132 26629 62233 42305 4743 59490 41490 4963 76567 122226 15345 84208 58821 88079 20802,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_966b379ac0fa5eed,qseq_52f4560ca732e1d6,length_32_gap_8,qcluster_locked_test_0074,31,26,143702 69530 44804 130497 96656 34146 3793 136478 135811 40928 47608 91082 120322 129150 131170 87996 6051 93892 87106 129211 85634 33481 7420 107105 71987 18951 83924 87540 56925 142037 92900 107105,143702 69530 44804 130497 96656 34146 3793 136478 135811 40928 47608 91082 120322 129150 131170 87996 6051 93892 87106 129211 85634 33481 7420 107105 71987 18951 107105 87540 56925 142037 92900 83924,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9dd319ebd571a131,qseq_84b5482266e1f7c7,length_32_gap_8,qcluster_locked_test_0075,31,19,134325 89021 118815 86109 66734 79649 91371 68773 79865 126484 145090 44143 76760 102038 30571 55670 45102 50405 106656 894 17080 130821 58960 23205 82716 106346 63711 96903 94803 38266 148484 23205,134325 89021 118815 86109 66734 79649 91371 68773 79865 126484 145090 44143 76760 102038 30571 55670 45102 50405 106656 23205 17080 130821 58960 23205 82716 106346 63711 96903 94803 38266 148484 894,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_4e9e37101cdf0ac2,qseq_6a68aa5398b75a42,length_32_gap_8,qcluster_locked_test_0076,31,9,18733 24509 88952 7400 13328 63805 131473 88737 127632 94091 55035 14650 18001 85062 92421 137692 16158 134422 105510 104378 20735 126504 125013 134412 78674 95594 106245 26329 10830 23835 19926 134412,18733 24509 88952 7400 13328 63805 131473 88737 127632 134412 55035 14650 18001 85062 92421 137692 16158 134422 105510 104378 20735 126504 125013 134412 78674 95594 106245 26329 10830 23835 19926 94091,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_d8140ea0dfd872e0,qseq_3603bc75b7e4d146,length_32_gap_8,qcluster_locked_test_0077,31,1,32301 113698 142091 135811 132058 104026 6372 69411 63925 40037 37011 90600 106391 8963 148924 8005 35915 39607 91238 6627 27913 101251 34104 3421 5155 120531 29832 117485 40547 107803 134169 3421,32301 3421 142091 135811 132058 104026 6372 69411 63925 40037 37011 90600 106391 8963 148924 8005 35915 39607 91238 6627 27913 101251 34104 3421 5155 120531 29832 117485 40547 107803 134169 113698,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9c021c375ce999e8,qseq_717543ced546210b,length_32_gap_8,qcluster_locked_test_0078,31,20,133659 148640 28409 59511 2155 126607 82362 4976 44066 66324 1675 130463 7142 83310 108325 116872 86112 104031 132766 1570 74702 52349 68075 148134 91726 20755 53550 123774 120846 32550 63315 148134,133659 148640 28409 59511 2155 126607 82362 4976 44066 66324 1675 130463 7142 83310 108325 116872 86112 104031 132766 1570 148134 52349 68075 148134 91726 20755 53550 123774 120846 32550 63315 74702,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_f3eac5f5fa84d7f1,qseq_7fee828e516d0a50,length_32_gap_8,qcluster_locked_test_0079,31,11,66779 119754 38655 124464 4134 4737 2200 49460 9205 12814 149326 97171 43544 86888 104772 98171 97520 85766 61353 84439 43534 93 69038 31173 79170 148107 108267 114734 11286 88845 62720 31173,66779 119754 38655 124464 4134 4737 2200 49460 9205 12814 149326 31173 43544 86888 104772 98171 97520 85766 61353 84439 43534 93 69038 31173 79170 148107 108267 114734 11286 88845 62720 97171,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_0c419fdabb0d9bb5,qseq_0d9229bf4c6608fe,length_32_gap_8,qcluster_locked_test_0080,31,29,14530 103819 48846 38765 135584 90866 92056 40977 13762 3717 15293 28636 75677 146053 89436 101446 141946 49667 34146 60041 101152 78635 33690 43544 28041 91082 9816 121529 101272 53262 134123 43544,14530 103819 48846 38765 135584 90866 92056 40977 13762 3717 15293 28636 75677 146053 89436 101446 141946 49667 34146 60041 101152 78635 33690 43544 28041 91082 9816 121529 101272 43544 134123 53262,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_98e652b7f0ee22e2,qseq_38b8d738e3db3210,length_32_gap_8,qcluster_locked_test_0081,31,17,6234 84382 27119 62453 91975 33585 101947 118594 7986 24818 83883 144570 67287 82493 79209 34104 73828 118394 66857 49845 62653 58719 55763 38219 62639 114745 93010 84662 136711 22811 45602 38219,6234 84382 27119 62453 91975 33585 101947 118594 7986 24818 83883 144570 67287 82493 79209 34104 73828 38219 66857 49845 62653 58719 55763 38219 62639 114745 93010 84662 136711 22811 45602 118394,observerbench.qwen_induction.matched_non_induction.v1
