mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank,is_noop,physical_mask_id
mask_863e1cb88ea59ebb,1101111010001,8,2,5,1,phase07_action_pool_05,5,primary_heavy,n_heads_08,2,candidate,False,mask_863e1cb88ea59ebb
mask_c559b0dec4f91888,1011001011101,8,2,5,1,phase07_action_pool_05,5,primary_heavy,n_heads_08,0,candidate,False,mask_c559b0dec4f91888
mask_f0b4121ca0627011,0010111101111,9,1,6,2,phase07_action_pool_05,5,broad,n_heads_09,0,candidate,False,mask_f0b4121ca0627011
mask_7fd94e1085c8219b,1110011010111,9,3,4,2,phase07_action_pool_05,5,primary_heavy,n_heads_09,0,candidate,False,mask_7fd94e1085c8219b
phase07_exact_noop_05,0000000000000,0,0,0,0,phase07_action_pool_05,5,no_op,n_heads_00,0,candidate,True,exact_noop
mask_3ffb57bde8226c05,0101011000001,5,1,3,1,phase07_action_pool_06,6,broad,n_heads_05,2,candidate,False,mask_3ffb57bde8226c05
mask_99b02f7773bbab77,0100100111000,5,1,4,0,phase07_action_pool_06,6,broad,n_heads_05,0,candidate,False,mask_99b02f7773bbab77
mask_f880bc1198dc0e41,1000010110001,5,1,3,1,phase07_action_pool_06,6,broad,n_heads_05,1,candidate,False,mask_f880bc1198dc0e41
mask_51db5191dfbbbf0a,0111011000000,5,2,3,0,phase07_action_pool_06,6,primary_heavy,n_heads_05,1,candidate,False,mask_51db5191dfbbbf0a
mask_5253110b9ccaabac,1011000001100,5,2,3,0,phase07_action_pool_06,6,primary_heavy,n_heads_05,2,candidate,False,mask_5253110b9ccaabac
mask_8ecbe9d4d7f281fa,0110001001001,5,2,2,1,phase07_action_pool_06,6,primary_heavy,n_heads_05,0,candidate,False,mask_8ecbe9d4d7f281fa
mask_1487c3710184635f,1001100010101,6,1,4,1,phase07_action_pool_06,6,broad,n_heads_06,3,candidate,False,mask_1487c3710184635f
mask_4a62207e9f1a69be,0001110110001,6,0,5,1,phase07_action_pool_06,6,broad,n_heads_06,0,candidate,False,mask_4a62207e9f1a69be
mask_8c746e7318fc1c24,0010111100001,6,1,4,1,phase07_action_pool_06,6,broad,n_heads_06,2,candidate,False,mask_8c746e7318fc1c24
mask_b912a62965cbfb1d,0101011001010,6,1,4,1,phase07_action_pool_06,6,broad,n_heads_06,1,candidate,False,mask_b912a62965cbfb1d
mask_1a1902effe1515d8,0110010101001,6,2,3,1,phase07_action_pool_06,6,primary_heavy,n_heads_06,2,candidate,False,mask_1a1902effe1515d8
mask_44acdc3affe75113,1110000001101,6,3,2,1,phase07_action_pool_06,6,primary_heavy,n_heads_06,1,candidate,False,mask_44acdc3affe75113
mask_b3e39db7a9e63d39,1101101000010,6,2,3,1,phase07_action_pool_06,6,primary_heavy,n_heads_06,3,candidate,False,mask_b3e39db7a9e63d39
mask_c41df1a2836b99a2,1101000000111,6,2,2,2,phase07_action_pool_06,6,primary_heavy,n_heads_06,0,candidate,False,mask_c41df1a2836b99a2
mask_4ecf64c7f3762236,0101010101101,7,1,5,1,phase07_action_pool_06,6,broad,n_heads_07,3,candidate,False,mask_4ecf64c7f3762236
mask_88c0d8d478b6dd69,0011010101101,7,1,5,1,phase07_action_pool_06,6,broad,n_heads_07,2,candidate,False,mask_88c0d8d478b6dd69
mask_d183433e94e76f6c,1001101010101,7,1,5,1,phase07_action_pool_06,6,broad,n_heads_07,1,candidate,False,mask_d183433e94e76f6c
mask_dcfea82a8aba974f,0011101100101,7,1,5,1,phase07_action_pool_06,6,broad,n_heads_07,0,candidate,False,mask_dcfea82a8aba974f
mask_287260b8d4bfe1c8,1010111100010,7,2,4,1,phase07_action_pool_06,6,primary_heavy,n_heads_07,2,candidate,False,mask_287260b8d4bfe1c8
mask_411bb958cad9bf4b,1101000101101,7,2,4,1,phase07_action_pool_06,6,primary_heavy,n_heads_07,3,candidate,False,mask_411bb958cad9bf4b
mask_d7d8446d28405694,1100011010011,7,2,3,2,phase07_action_pool_06,6,primary_heavy,n_heads_07,0,candidate,False,mask_d7d8446d28405694
mask_e575e5ff2c7d9ac1,1111011100000,7,3,4,0,phase07_action_pool_06,6,primary_heavy,n_heads_07,1,candidate,False,mask_e575e5ff2c7d9ac1
mask_62941fdcb5fa570e,0001111111001,8,0,7,1,phase07_action_pool_06,6,broad,n_heads_08,2,candidate,False,mask_62941fdcb5fa570e
mask_64303732853560e9,0101110010111,8,1,5,2,phase07_action_pool_06,6,broad,n_heads_08,0,candidate,False,mask_64303732853560e9
mask_a4354a49144780b3,0011101101101,8,1,6,1,phase07_action_pool_06,6,broad,n_heads_08,1,candidate,False,mask_a4354a49144780b3
mask_1d252aeb7dbde38c,1110011111000,8,3,5,0,phase07_action_pool_06,6,primary_heavy,n_heads_08,0,candidate,False,mask_1d252aeb7dbde38c
mask_9860352fd0ae9026,1111100110001,8,3,4,1,phase07_action_pool_06,6,primary_heavy,n_heads_08,1,candidate,False,mask_9860352fd0ae9026
mask_ab7069c1068e59d1,1010110011011,8,2,4,2,phase07_action_pool_06,6,primary_heavy,n_heads_08,2,candidate,False,mask_ab7069c1068e59d1
mask_7f21897e0d54e95c,0101011011111,9,1,6,2,phase07_action_pool_06,6,broad,n_heads_09,0,candidate,False,mask_7f21897e0d54e95c
mask_07019b18ca1e1594,1100111101110,9,2,6,1,phase07_action_pool_06,6,primary_heavy,n_heads_09,0,candidate,False,mask_07019b18ca1e1594
phase07_exact_noop_06,0000000000000,0,0,0,0,phase07_action_pool_06,6,no_op,n_heads_00,0,candidate,True,exact_noop
mask_3b97a4f1a7ce3ddb,0000011010011,5,0,3,2,phase07_action_pool_07,7,broad,n_heads_05,0,candidate,False,mask_3b97a4f1a7ce3ddb
mask_f0b91c5bdc144094,0100100110010,5,1,3,1,phase07_action_pool_07,7,broad,n_heads_05,2,candidate,False,mask_f0b91c5bdc144094
mask_fba24f64172fbc63,0101101000001,5,1,3,1,phase07_action_pool_07,7,broad,n_heads_05,1,candidate,False,mask_fba24f64172fbc63
mask_6ab9cd5a4e12b9fa,1101001001000,5,2,3,0,phase07_action_pool_07,7,primary_heavy,n_heads_05,1,candidate,False,mask_6ab9cd5a4e12b9fa
mask_720ae03f2be013f1,1100100010001,5,2,2,1,phase07_action_pool_07,7,primary_heavy,n_heads_05,0,candidate,False,mask_720ae03f2be013f1
mask_8b589067c85d1d5f,1010100101000,5,2,3,0,phase07_action_pool_07,7,primary_heavy,n_heads_05,2,candidate,False,mask_8b589067c85d1d5f
mask_8f4b1d5ceeee843a,0010011001011,6,1,3,2,phase07_action_pool_07,7,broad,n_heads_06,3,candidate,False,mask_8f4b1d5ceeee843a
mask_c874f7c2c7ccab58,0001111000110,6,0,5,1,phase07_action_pool_07,7,broad,n_heads_06,1,candidate,False,mask_c874f7c2c7ccab58
mask_cc6f21d4f898a41b,0000110101011,6,0,4,2,phase07_action_pool_07,7,broad,n_heads_06,2,candidate,False,mask_cc6f21d4f898a41b
mask_e3dd3445dccffc86,1001001001101,6,1,4,1,phase07_action_pool_07,7,broad,n_heads_06,0,candidate,False,mask_e3dd3445dccffc86
mask_46a836a955678a93,1100010010110,6,2,3,1,phase07_action_pool_07,7,primary_heavy,n_heads_06,2,candidate,False,mask_46a836a955678a93
mask_a67b12d3b3d39405,1101000110100,6,2,4,0,phase07_action_pool_07,7,primary_heavy,n_heads_06,0,candidate,False,mask_a67b12d3b3d39405
mask_c4c166b8771aab2e,1100100010011,6,2,2,2,phase07_action_pool_07,7,primary_heavy,n_heads_06,3,candidate,False,mask_c4c166b8771aab2e
mask_e979f50c58f13ee3,0110011001001,6,2,3,1,phase07_action_pool_07,7,primary_heavy,n_heads_06,1,candidate,False,mask_e979f50c58f13ee3
mask_0d1e028bfd1a1777,1001110011100,7,1,6,0,phase07_action_pool_07,7,broad,n_heads_07,0,candidate,False,mask_0d1e028bfd1a1777
mask_0e5bf3512845c7a0,0011101101010,7,1,5,1,phase07_action_pool_07,7,broad,n_heads_07,3,candidate,False,mask_0e5bf3512845c7a0
mask_4fd09139e4fe9cf8,0100101010111,7,1,4,2,phase07_action_pool_07,7,broad,n_heads_07,2,candidate,False,mask_4fd09139e4fe9cf8
mask_77a1412fb31db1d1,0001101011101,7,0,6,1,phase07_action_pool_07,7,broad,n_heads_07,1,candidate,False,mask_77a1412fb31db1d1
mask_447f0439efc38341,1101000111010,7,2,4,1,phase07_action_pool_07,7,primary_heavy,n_heads_07,2,candidate,False,mask_447f0439efc38341
mask_562ed7f8ef1c4e10,1010110001011,7,2,3,2,phase07_action_pool_07,7,primary_heavy,n_heads_07,0,candidate,False,mask_562ed7f8ef1c4e10
mask_7dc600a3113608f4,0111111100000,7,2,5,0,phase07_action_pool_07,7,primary_heavy,n_heads_07,3,candidate,False,mask_7dc600a3113608f4
mask_a6f83c65cc85155a,0111010100011,7,2,3,2,phase07_action_pool_07,7,primary_heavy,n_heads_07,1,candidate,False,mask_a6f83c65cc85155a
mask_1e8d9031ab96f112,0100110111011,8,1,5,2,phase07_action_pool_07,7,broad,n_heads_08,2,candidate,False,mask_1e8d9031ab96f112
mask_3d0e4dbed25f047b,0100111011110,8,1,6,1,phase07_action_pool_07,7,broad,n_heads_08,0,candidate,False,mask_3d0e4dbed25f047b
mask_eab23d69e32a6577,0101110111001,8,1,6,1,phase07_action_pool_07,7,broad,n_heads_08,1,candidate,False,mask_eab23d69e32a6577
mask_1d6f1d5bab9a5ffd,0111100111100,8,2,6,0,phase07_action_pool_07,7,primary_heavy,n_heads_08,2,candidate,False,mask_1d6f1d5bab9a5ffd
mask_21beff814ada2079,1110001011011,8,3,3,2,phase07_action_pool_07,7,primary_heavy,n_heads_08,0,candidate,False,mask_21beff814ada2079
mask_6e85d81f5a20933e,1101001110101,8,2,5,1,phase07_action_pool_07,7,primary_heavy,n_heads_08,1,candidate,False,mask_6e85d81f5a20933e
mask_208cd75731a9e8a2,0101111111001,9,1,7,1,phase07_action_pool_07,7,broad,n_heads_09,0,candidate,False,mask_208cd75731a9e8a2
mask_f745496b6afc6ade,1110111000111,9,3,4,2,phase07_action_pool_07,7,primary_heavy,n_heads_09,0,candidate,False,mask_f745496b6afc6ade
phase07_exact_noop_07,0000000000000,0,0,0,0,phase07_action_pool_07,7,no_op,n_heads_00,0,candidate,True,exact_noop
mask_1833a00c29651ed9,1000010000111,5,1,2,2,phase07_action_pool_08,8,broad,n_heads_05,0,candidate,False,mask_1833a00c29651ed9
mask_7163d950ae34753f,0001101001001,5,0,4,1,phase07_action_pool_08,8,broad,n_heads_05,2,candidate,False,mask_7163d950ae34753f
mask_99300ab774f8ffaf,0000010110101,5,0,4,1,phase07_action_pool_08,8,broad,n_heads_05,1,candidate,False,mask_99300ab774f8ffaf
mask_6b601b9072ece822,0111001000001,5,2,2,1,phase07_action_pool_08,8,primary_heavy,n_heads_05,1,candidate,False,mask_6b601b9072ece822
mask_6f796d30eacdfbcb,1101000010100,5,2,3,0,phase07_action_pool_08,8,primary_heavy,n_heads_05,2,candidate,False,mask_6f796d30eacdfbcb
mask_b49710ed765f320c,1100000101010,5,2,2,1,phase07_action_pool_08,8,primary_heavy,n_heads_05,0,candidate,False,mask_b49710ed765f320c
mask_3ff941d5448d558b,0100110010101,6,1,4,1,phase07_action_pool_08,8,broad,n_heads_06,0,candidate,False,mask_3ff941d5448d558b
mask_67a545b9899f464f,1001001101100,6,1,5,0,phase07_action_pool_08,8,broad,n_heads_06,2,candidate,False,mask_67a545b9899f464f
mask_8a0bad5ab14ba09f,0010101111000,6,1,5,0,phase07_action_pool_08,8,broad,n_heads_06,1,candidate,False,mask_8a0bad5ab14ba09f
mask_c596db66435e0efa,1001001010110,6,1,4,1,phase07_action_pool_08,8,broad,n_heads_06,3,candidate,False,mask_c596db66435e0efa
mask_849bf04a9d2be639,0111110000010,6,2,3,1,phase07_action_pool_08,8,primary_heavy,n_heads_06,3,candidate,False,mask_849bf04a9d2be639
mask_a284682194a7c066,0111110100000,6,2,4,0,phase07_action_pool_08,8,primary_heavy,n_heads_06,2,candidate,False,mask_a284682194a7c066
mask_da86cd1ba4bd3ae5,1100110000110,6,2,3,1,phase07_action_pool_08,8,primary_heavy,n_heads_06,0,candidate,False,mask_da86cd1ba4bd3ae5
mask_fca81c20bdc06877,1010011101000,6,2,4,0,phase07_action_pool_08,8,primary_heavy,n_heads_06,1,candidate,False,mask_fca81c20bdc06877
mask_05f2a11febc19713,1001011011010,7,1,5,1,phase07_action_pool_08,8,broad,n_heads_07,3,candidate,False,mask_05f2a11febc19713
mask_3bc4098d61607c71,0011110101010,7,1,5,1,phase07_action_pool_08,8,broad,n_heads_07,1,candidate,False,mask_3bc4098d61607c71
mask_9eac9d5064c05db5,1001101111000,7,1,6,0,phase07_action_pool_08,8,broad,n_heads_07,0,candidate,False,mask_9eac9d5064c05db5
mask_e7b66ce8d8d11e25,1001000011111,7,1,4,2,phase07_action_pool_08,8,broad,n_heads_07,2,candidate,False,mask_e7b66ce8d8d11e25
mask_029d697a0214e2e0,1110000001111,7,3,2,2,phase07_action_pool_08,8,primary_heavy,n_heads_07,0,candidate,False,mask_029d697a0214e2e0
mask_04ab8bf7d17e2220,1110100001101,7,3,3,1,phase07_action_pool_08,8,primary_heavy,n_heads_07,1,candidate,False,mask_04ab8bf7d17e2220
mask_0d86292acc8360bc,1011000110101,7,2,4,1,phase07_action_pool_08,8,primary_heavy,n_heads_07,2,candidate,False,mask_0d86292acc8360bc
mask_40676ffd70c72b24,0110001100111,7,2,3,2,phase07_action_pool_08,8,primary_heavy,n_heads_07,3,candidate,False,mask_40676ffd70c72b24
mask_487d0648a9f2bd65,0101110100111,8,1,5,2,phase07_action_pool_08,8,broad,n_heads_08,1,candidate,False,mask_487d0648a9f2bd65
mask_b7524ddd2509ceb5,1001101011101,8,1,6,1,phase07_action_pool_08,8,broad,n_heads_08,0,candidate,False,mask_b7524ddd2509ceb5
mask_d4ce3509b0d5c82f,0011110111001,8,1,6,1,phase07_action_pool_08,8,broad,n_heads_08,2,candidate,False,mask_d4ce3509b0d5c82f
mask_302df9fb15756cd5,0111011001101,8,2,5,1,phase07_action_pool_08,8,primary_heavy,n_heads_08,1,candidate,False,mask_302df9fb15756cd5
mask_448665bd93863a61,0110101110101,8,2,5,1,phase07_action_pool_08,8,primary_heavy,n_heads_08,0,candidate,False,mask_448665bd93863a61
mask_f0e8c0ef74f2d692,1111001100101,8,3,4,1,phase07_action_pool_08,8,primary_heavy,n_heads_08,2,candidate,False,mask_f0e8c0ef74f2d692
mask_a5242ee3834c575a,0101100111111,9,1,6,2,phase07_action_pool_08,8,broad,n_heads_09,0,candidate,False,mask_a5242ee3834c575a
mask_715101aff59936ad,1100010111111,9,2,5,2,phase07_action_pool_08,8,primary_heavy,n_heads_09,0,candidate,False,mask_715101aff59936ad
phase07_exact_noop_08,0000000000000,0,0,0,0,phase07_action_pool_08,8,no_op,n_heads_00,0,candidate,True,exact_noop
mask_1a6a10fcfed1e56a,1000011011000,5,1,4,0,phase07_action_pool_09,9,broad,n_heads_05,2,candidate,False,mask_1a6a10fcfed1e56a
mask_b83b1cc8f3846052,0010110000011,5,1,2,2,phase07_action_pool_09,9,broad,n_heads_05,1,candidate,False,mask_b83b1cc8f3846052
mask_bc92091c89c0069a,0011100000011,5,1,2,2,phase07_action_pool_09,9,broad,n_heads_05,0,candidate,False,mask_bc92091c89c0069a
mask_0a630a98ffbb71e6,1011010100000,5,2,3,0,phase07_action_pool_09,9,primary_heavy,n_heads_05,2,candidate,False,mask_0a630a98ffbb71e6
mask_6931c2345076e2c2,1101000100010,5,2,2,1,phase07_action_pool_09,9,primary_heavy,n_heads_05,0,candidate,False,mask_6931c2345076e2c2
mask_e9fd75d32fe67ff2,1100100000110,5,2,2,1,phase07_action_pool_09,9,primary_heavy,n_heads_05,1,candidate,False,mask_e9fd75d32fe67ff2
mask_2a94fab3c73e0dcb,0101100110010,6,1,4,1,phase07_action_pool_09,9,broad,n_heads_06,2,candidate,False,mask_2a94fab3c73e0dcb
mask_4763c269e3cc62a1,0010010101110,6,1,4,1,phase07_action_pool_09,9,broad,n_heads_06,1,candidate,False,mask_4763c269e3cc62a1
mask_4a3d5ca45627419b,0000011001111,6,0,4,2,phase07_action_pool_09,9,broad,n_heads_06,3,candidate,False,mask_4a3d5ca45627419b
mask_a0f11c164854f79c,0010010111100,6,1,5,0,phase07_action_pool_09,9,broad,n_heads_06,0,candidate,False,mask_a0f11c164854f79c
mask_07fb995a3f036e30,1011010100100,6,2,4,0,phase07_action_pool_09,9,primary_heavy,n_heads_06,2,candidate,False,mask_07fb995a3f036e30
mask_616193cb819976f8,0110111100000,6,2,4,0,phase07_action_pool_09,9,primary_heavy,n_heads_06,3,candidate,False,mask_616193cb819976f8
mask_e64edc1ea52c3e6b,1010010100011,6,2,2,2,phase07_action_pool_09,9,primary_heavy,n_heads_06,0,candidate,False,mask_e64edc1ea52c3e6b
mask_f50bba7403bc21b4,1110010011000,6,3,3,0,phase07_action_pool_09,9,primary_heavy,n_heads_06,1,candidate,False,mask_f50bba7403bc21b4
mask_02d8c432e816d10c,0101110100110,7,1,5,1,phase07_action_pool_09,9,broad,n_heads_07,1,candidate,False,mask_02d8c432e816d10c
mask_4642f35646fe1412,0001110101110,7,0,6,1,phase07_action_pool_09,9,broad,n_heads_07,0,candidate,False,mask_4642f35646fe1412
mask_6f2a8d87337fee92,1001110000111,7,1,4,2,phase07_action_pool_09,9,broad,n_heads_07,3,candidate,False,mask_6f2a8d87337fee92
mask_d8a81bf521747833,0101110110100,7,1,6,0,phase07_action_pool_09,9,broad,n_heads_07,2,candidate,False,mask_d8a81bf521747833
mask_221a7f34406ee035,1110001110100,7,3,4,0,phase07_action_pool_09,9,primary_heavy,n_heads_07,1,candidate,False,mask_221a7f34406ee035
mask_b73e528a27b8b79d,1110100110100,7,3,4,0,phase07_action_pool_09,9,primary_heavy,n_heads_07,0,candidate,False,mask_b73e528a27b8b79d
mask_ecedfae8b8ca2b27,1010110010101,7,2,4,1,phase07_action_pool_09,9,primary_heavy,n_heads_07,3,candidate,False,mask_ecedfae8b8ca2b27
mask_f40985bc689b5350,1010101101001,7,2,4,1,phase07_action_pool_09,9,primary_heavy,n_heads_07,2,candidate,False,mask_f40985bc689b5350
mask_d5d4956ee96a1b7d,0001111101011,8,0,6,2,phase07_action_pool_09,9,broad,n_heads_08,2,candidate,False,mask_d5d4956ee96a1b7d
mask_f4ba3455dfe31d9c,0010001111111,8,1,5,2,phase07_action_pool_09,9,broad,n_heads_08,0,candidate,False,mask_f4ba3455dfe31d9c
mask_f93e3cfdf0524c06,0011110111010,8,1,6,1,phase07_action_pool_09,9,broad,n_heads_08,1,candidate,False,mask_f93e3cfdf0524c06
mask_1047e1f2fe268078,1101011100011,8,2,4,2,phase07_action_pool_09,9,primary_heavy,n_heads_08,2,candidate,False,mask_1047e1f2fe268078
mask_59846fc7bf236903,1110101111000,8,3,5,0,phase07_action_pool_09,9,primary_heavy,n_heads_08,0,candidate,False,mask_59846fc7bf236903
mask_d061bbe09b31f816,1101101100011,8,2,4,2,phase07_action_pool_09,9,primary_heavy,n_heads_08,1,candidate,False,mask_d061bbe09b31f816
mask_4158c1a90defd372,0100111111101,9,1,7,1,phase07_action_pool_09,9,broad,n_heads_09,0,candidate,False,mask_4158c1a90defd372
mask_422eb463b1eeec6c,1101010011111,9,2,5,2,phase07_action_pool_09,9,primary_heavy,n_heads_09,0,candidate,False,mask_422eb463b1eeec6c
phase07_exact_noop_09,0000000000000,0,0,0,0,phase07_action_pool_09,9,no_op,n_heads_00,0,candidate,True,exact_noop
mask_0c7ba97a48db62a6,0100000101101,5,1,3,1,phase07_action_pool_10,10,broad,n_heads_05,1,candidate,False,mask_0c7ba97a48db62a6
mask_8da5f4c9f2b1d579,0100001100110,5,1,3,1,phase07_action_pool_10,10,broad,n_heads_05,0,candidate,False,mask_8da5f4c9f2b1d579
mask_de5891a1a2838e33,0101001010001,5,1,3,1,phase07_action_pool_10,10,broad,n_heads_05,2,candidate,False,mask_de5891a1a2838e33
mask_251a7f1ac0af8350,0111000110000,5,2,3,0,phase07_action_pool_10,10,primary_heavy,n_heads_05,0,candidate,False,mask_251a7f1ac0af8350
mask_3df2576ab1ff695d,1010101010000,5,2,3,0,phase07_action_pool_10,10,primary_heavy,n_heads_05,2,candidate,False,mask_3df2576ab1ff695d
mask_76ec2c9e619e29ea,1010000110001,5,2,2,1,phase07_action_pool_10,10,primary_heavy,n_heads_05,1,candidate,False,mask_76ec2c9e619e29ea
mask_27faf5ab35e71466,0011011010010,6,1,4,1,phase07_action_pool_10,10,broad,n_heads_06,1,candidate,False,mask_27faf5ab35e71466
mask_479365934b19e370,1000110101001,6,1,4,1,phase07_action_pool_10,10,broad,n_heads_06,3,candidate,False,mask_479365934b19e370
mask_e39d4df05e8f74c0,1000000110111,6,1,3,2,phase07_action_pool_10,10,broad,n_heads_06,2,candidate,False,mask_e39d4df05e8f74c0
mask_ef2262587a7bf82b,1001000110101,6,1,4,1,phase07_action_pool_10,10,broad,n_heads_06,0,candidate,False,mask_ef2262587a7bf82b
mask_25d44b23fe640645,1010110010100,6,2,4,0,phase07_action_pool_10,10,primary_heavy,n_heads_06,2,candidate,False,mask_25d44b23fe640645
mask_3107978eeab4e247,0110110010010,6,2,3,1,phase07_action_pool_10,10,primary_heavy,n_heads_06,3,candidate,False,mask_3107978eeab4e247
mask_8adc1d90814d6046,1110101000100,6,3,3,0,phase07_action_pool_10,10,primary_heavy,n_heads_06,0,candidate,False,mask_8adc1d90814d6046
mask_b8e4f41c11e97973,0110110000011,6,2,2,2,phase07_action_pool_10,10,primary_heavy,n_heads_06,1,candidate,False,mask_b8e4f41c11e97973
mask_05727f64864fc5a7,0101110001011,7,1,4,2,phase07_action_pool_10,10,broad,n_heads_07,1,candidate,False,mask_05727f64864fc5a7
mask_3f53409c84e620e1,1000101110011,7,1,4,2,phase07_action_pool_10,10,broad,n_heads_07,3,candidate,False,mask_3f53409c84e620e1
mask_4e8fc1dad9723854,1000101010111,7,1,4,2,phase07_action_pool_10,10,broad,n_heads_07,0,candidate,False,mask_4e8fc1dad9723854
mask_c0d1f9b8083cf773,0001111100101,7,0,6,1,phase07_action_pool_10,10,broad,n_heads_07,2,candidate,False,mask_c0d1f9b8083cf773
mask_34b8bc2dde581db3,1010011011100,7,2,5,0,phase07_action_pool_10,10,primary_heavy,n_heads_07,0,candidate,False,mask_34b8bc2dde581db3
mask_3ef7cd89f3269c20,1011000110110,7,2,4,1,phase07_action_pool_10,10,primary_heavy,n_heads_07,1,candidate,False,mask_3ef7cd89f3269c20
mask_4ea88f8d96507838,1011110110000,7,2,5,0,phase07_action_pool_10,10,primary_heavy,n_heads_07,3,candidate,False,mask_4ea88f8d96507838
mask_97f08216a4aeeed9,1100101000111,7,2,3,2,phase07_action_pool_10,10,primary_heavy,n_heads_07,2,candidate,False,mask_97f08216a4aeeed9
mask_8a4ecb7e611f3eb4,1001110100111,8,1,5,2,phase07_action_pool_10,10,broad,n_heads_08,2,candidate,False,mask_8a4ecb7e611f3eb4
mask_cfc530182d101992,1001011100111,8,1,5,2,phase07_action_pool_10,10,broad,n_heads_08,1,candidate,False,mask_cfc530182d101992
mask_fd488187878ab3dd,0010111010111,8,1,5,2,phase07_action_pool_10,10,broad,n_heads_08,0,candidate,False,mask_fd488187878ab3dd
mask_7dd08dc6ad4d544b,1110001011110,8,3,4,1,phase07_action_pool_10,10,primary_heavy,n_heads_08,1,candidate,False,mask_7dd08dc6ad4d544b
mask_be7f75ee55033c7e,1011100110101,8,2,5,1,phase07_action_pool_10,10,primary_heavy,n_heads_08,2,candidate,False,mask_be7f75ee55033c7e
mask_dce1e74cb67716f4,1111000101110,8,3,4,1,phase07_action_pool_10,10,primary_heavy,n_heads_08,0,candidate,False,mask_dce1e74cb67716f4
mask_92212717502778fc,0101011110111,9,1,6,2,phase07_action_pool_10,10,broad,n_heads_09,0,candidate,False,mask_92212717502778fc
mask_f8fc0c00b0b3dc52,1101011111001,9,2,6,1,phase07_action_pool_10,10,primary_heavy,n_heads_09,0,candidate,False,mask_f8fc0c00b0b3dc52
phase07_exact_noop_10,0000000000000,0,0,0,0,phase07_action_pool_10,10,no_op,n_heads_00,0,candidate,True,exact_noop
mask_05f11770cc4bc8f2,0001100011100,5,0,5,0,phase07_action_pool_11,11,broad,n_heads_05,0,candidate,False,mask_05f11770cc4bc8f2
mask_17555310725bc38d,0000100111100,5,0,5,0,phase07_action_pool_11,11,broad,n_heads_05,1,candidate,False,mask_17555310725bc38d
mask_9ad5ef3a4f0cc41c,0100010111000,5,1,4,0,phase07_action_pool_11,11,broad,n_heads_05,2,candidate,False,mask_9ad5ef3a4f0cc41c
mask_3f626fd5b1b2d11d,1011110000000,5,2,3,0,phase07_action_pool_11,11,primary_heavy,n_heads_05,0,candidate,False,mask_3f626fd5b1b2d11d
mask_5e8a53149d56beff,1010100100001,5,2,2,1,phase07_action_pool_11,11,primary_heavy,n_heads_05,2,candidate,False,mask_5e8a53149d56beff
mask_6289a15e7d8f6f50,1010100000101,5,2,2,1,phase07_action_pool_11,11,primary_heavy,n_heads_05,1,candidate,False,mask_6289a15e7d8f6f50
