variant,seed,concealment,measurement_fraction,observer,total_loss,measurements_used,protocol_loss_mean,protocol_loss_cvar,risk_auroc,unsafe_allowed_rate,severity_weighted_miss_rate,false_block_rate,clean_utility_retained,escalation_rate,mean_risk_score,worst_family_protocol_loss
pending-operation,9101,1.0,1.0,periodic,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
pending-operation,9101,1.0,1.0,missing-first,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
pending-operation,9101,1.0,1.0,uncertainty-severity,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
pending-operation,9102,0.0,0.0,random,0.0075,0,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2824111213235294,0.01971830985915493
pending-operation,9102,0.0,0.0,periodic,0.0075,0,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2824111213235294,0.01971830985915493
pending-operation,9102,0.0,0.0,missing-first,0.0075,0,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2824111213235294,0.01971830985915493
pending-operation,9102,0.0,0.0,uncertainty-severity,0.0075,0,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2824111213235294,0.01971830985915493
pending-operation,9102,0.0,0.02,random,0.007699999999999999,20,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28230400930258465,0.01971830985915493
pending-operation,9102,0.0,0.02,periodic,0.007699999999999999,20,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2826190229500891,0.01971830985915493
pending-operation,9102,0.0,0.02,missing-first,0.007699999999999999,20,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2815555063502674,0.01971830985915493
pending-operation,9102,0.0,0.02,uncertainty-severity,0.007699999999999999,20,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2903747576871658,0.01971830985915493
pending-operation,9102,0.0,0.05,random,0.008,50,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28203949142156864,0.01971830985915493
pending-operation,9102,0.0,0.05,periodic,0.008,50,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2825103734959893,0.01971830985915493
pending-operation,9102,0.0,0.05,missing-first,0.008,50,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2826250250668449,0.01971830985915493
pending-operation,9102,0.0,0.05,uncertainty-severity,0.008,50,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2906973958333333,0.01971830985915493
pending-operation,9102,0.0,0.1,random,0.0085,100,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28214352022058825,0.01971830985915493
pending-operation,9102,0.0,0.1,periodic,0.0085,100,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2818762839795008,0.01971830985915493
pending-operation,9102,0.0,0.1,missing-first,0.0085,100,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28246816232174693,0.01971830985915493
pending-operation,9102,0.0,0.1,uncertainty-severity,0.0085,100,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2885517630347593,0.01971830985915493
pending-operation,9102,0.0,0.25,random,0.01,250,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28328827150178254,0.01971830985915493
pending-operation,9102,0.0,0.25,periodic,0.01,250,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.2813960004456328,0.01971830985915493
pending-operation,9102,0.0,0.25,missing-first,0.01,250,0.0075,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28234739583333335,0.01971830985915493
pending-operation,9102,0.0,0.25,uncertainty-severity,0.01,250,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.28660270443404634,0.01971830985915493
pending-operation,9102,0.0,1.0,random,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.0,1.0,periodic,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.0,1.0,missing-first,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.0,1.0,uncertainty-severity,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.5,0.0,random,0.1645,0,0.1645,1.645,0.7537738347457628,0.7142857142857143,0.5460992907801419,0.009533898305084746,0.9904661016949152,0.03,0.2800704726425178,0.37209677419354836
pending-operation,9102,0.5,0.0,periodic,0.1645,0,0.1645,1.645,0.7537738347457628,0.7142857142857143,0.5460992907801419,0.009533898305084746,0.9904661016949152,0.03,0.2800704726425178,0.37209677419354836
pending-operation,9102,0.5,0.0,missing-first,0.1645,0,0.1645,1.645,0.7537738347457628,0.7142857142857143,0.5460992907801419,0.009533898305084746,0.9904661016949152,0.03,0.2800704726425178,0.37209677419354836
pending-operation,9102,0.5,0.0,uncertainty-severity,0.1645,0,0.1645,1.645,0.7537738347457628,0.7142857142857143,0.5460992907801419,0.009533898305084746,0.9904661016949152,0.03,0.2800704726425178,0.37209677419354836
pending-operation,9102,0.5,0.02,random,0.1637,20,0.1635,1.635,0.7652372124697336,0.6964285714285714,0.5425531914893617,0.009533898305084746,0.9904661016949152,0.03,0.278701873128869,0.37193548387096775
pending-operation,9102,0.5,0.02,periodic,0.1647,20,0.1645,1.645,0.7574720036319612,0.7142857142857143,0.5460992907801419,0.009533898305084746,0.9904661016949152,0.03,0.2820879805881005,0.37209677419354836
pending-operation,9102,0.5,0.02,missing-first,0.13970000000000002,20,0.1395,1.395,0.7685854267554479,0.6785714285714286,0.46099290780141844,0.00847457627118644,0.9915254237288136,0.03,0.2654201950850237,0.29145161290322585
pending-operation,9102,0.5,0.02,uncertainty-severity,0.1487,20,0.1485,1.485,0.7620781628329297,0.6964285714285714,0.5035460992907801,0.005296610169491525,0.9947033898305084,0.03,0.26488297972306607,0.32741935483870965
pending-operation,9102,0.5,0.05,random,0.164,50,0.1635,1.635,0.7729172972154964,0.6964285714285714,0.5425531914893617,0.009533898305084746,0.9904661016949152,0.03,0.2745723831830281,0.37193548387096775
pending-operation,9102,0.5,0.05,periodic,0.153,50,0.1525,1.525,0.7670531930992736,0.6964285714285714,0.5035460992907801,0.009533898305084746,0.9904661016949152,0.03,0.286022566421032,0.3332258064516129
pending-operation,9102,0.5,0.05,missing-first,0.112,50,0.1115,1.115,0.7864993190072639,0.5892857142857143,0.36524822695035464,0.007415254237288136,0.9925847457627118,0.03,0.2854471578130173,0.20967741935483872
pending-operation,9102,0.5,0.05,uncertainty-severity,0.111,50,0.1105,1.105,0.7829051906779662,0.6428571428571429,0.375886524822695,0.0031779661016949155,0.996822033898305,0.03,0.2711922580735815,0.20483870967741935
pending-operation,9102,0.5,0.1,random,0.16050000000000003,100,0.15950000000000003,1.595,0.7869722306295399,0.6607142857142857,0.5354609929078015,0.007415254237288136,0.9925847457627118,0.03,0.26483523333535325,0.3687096774193549
pending-operation,9102,0.5,0.1,periodic,0.1615,100,0.1605,1.605,0.8140889830508474,0.6428571428571429,0.5319148936170213,0.009533898305084746,0.9904661016949152,0.03,0.27154736524563905,0.3714516129032258
pending-operation,9102,0.5,0.1,missing-first,0.1035,100,0.1025,1.025,0.8124621670702179,0.4642857142857143,0.3404255319148936,0.005296610169491525,0.9947033898305084,0.03,0.28815294686932186,0.2064516129032258
pending-operation,9102,0.5,0.1,uncertainty-severity,0.0985,100,0.0975,0.975,0.811100181598063,0.4642857142857143,0.3404255319148936,0.0,1.0,0.03,0.2717822660037956,0.1935483870967742
pending-operation,9102,0.5,0.25,random,0.11800000000000001,250,0.1155,1.155,0.8427285108958837,0.5535714285714286,0.38652482269503546,0.005296610169491525,0.9947033898305084,0.03,0.29317997414556995,0.25161290322580643
pending-operation,9102,0.5,0.25,periodic,0.133,250,0.1305,1.305,0.8484791162227603,0.5892857142857143,0.4326241134751773,0.007415254237288136,0.9925847457627118,0.03,0.2635270883116723,0.2906451612903226
pending-operation,9102,0.5,0.25,missing-first,0.08600000000000001,250,0.0835,0.835,0.8955905720338984,0.25,0.2765957446808511,0.00423728813559322,0.9957627118644068,0.03,0.29136212624584723,0.2064516129032258
pending-operation,9102,0.5,0.25,uncertainty-severity,0.068,250,0.0655,0.655,0.8726070671912833,0.39285714285714285,0.22695035460992907,0.0,1.0,0.03,0.27272996084072565,0.11870967741935486
pending-operation,9102,0.5,1.0,random,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.5,1.0,periodic,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.5,1.0,missing-first,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,0.5,1.0,uncertainty-severity,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,1.0,0.0,random,0.2065,0,0.2065,2.065,0.633484034503632,0.8571428571428571,0.6595744680851063,0.020127118644067795,0.9798728813559322,0.03,0.2904564388774575,0.41451612903225804
pending-operation,9102,1.0,0.0,periodic,0.2065,0,0.2065,2.065,0.633484034503632,0.8571428571428571,0.6595744680851063,0.020127118644067795,0.9798728813559322,0.03,0.2904564388774575,0.41451612903225804
pending-operation,9102,1.0,0.0,missing-first,0.2065,0,0.2065,2.065,0.633484034503632,0.8571428571428571,0.6595744680851063,0.020127118644067795,0.9798728813559322,0.03,0.2904564388774575,0.41451612903225804
pending-operation,9102,1.0,0.0,uncertainty-severity,0.2065,0,0.2065,2.065,0.633484034503632,0.8571428571428571,0.6595744680851063,0.020127118644067795,0.9798728813559322,0.03,0.2904564388774575,0.41451612903225804
pending-operation,9102,1.0,0.02,random,0.2067,20,0.2065,2.065,0.6455905720338984,0.8571428571428571,0.6595744680851063,0.020127118644067795,0.9798728813559322,0.03,0.28840792107742275,0.41451612903225804
pending-operation,9102,1.0,0.02,periodic,0.1937,20,0.1935,1.935,0.6393670550847458,0.8392857142857143,0.6170212765957447,0.019067796610169493,0.9809322033898306,0.03,0.296895006445695,0.3725806451612903
pending-operation,9102,1.0,0.02,missing-first,0.1527,20,0.1525,1.525,0.6517100484261501,0.7857142857142857,0.48936170212765956,0.013771186440677966,0.986228813559322,0.03,0.26645643887745746,0.2403225806451613
pending-operation,9102,1.0,0.02,uncertainty-severity,0.1527,20,0.1525,1.525,0.6518140889830508,0.7857142857142857,0.48936170212765956,0.013771186440677966,0.986228813559322,0.03,0.26571002739420385,0.2403225806451613
pending-operation,9102,1.0,0.05,random,0.202,50,0.2015,2.015,0.6586145581113801,0.8392857142857143,0.6453900709219859,0.019067796610169493,0.9809322033898306,0.03,0.2820172065969209,0.4112903225806452
pending-operation,9102,1.0,0.05,periodic,0.184,50,0.1835,1.835,0.6652542372881356,0.8035714285714286,0.5886524822695035,0.01694915254237288,0.9830508474576272,0.03,0.2934099678954806,0.36612903225806454
pending-operation,9102,1.0,0.05,missing-first,0.146,50,0.1455,1.455,0.6742300998789347,0.7678571428571429,0.475177304964539,0.01059322033898305,0.989406779661017,0.03,0.29682964461908423,0.22822580645161292
pending-operation,9102,1.0,0.05,uncertainty-severity,0.144,50,0.1435,1.435,0.6743435986682809,0.7678571428571429,0.475177304964539,0.00847457627118644,0.9915254237288136,0.03,0.2945904101693234,0.2217741935483871
pending-operation,9102,1.0,0.1,random,0.1965,100,0.1955,1.955,0.6975446428571429,0.8214285714285714,0.6312056737588653,0.01694915254237288,0.9830508474576272,0.03,0.28441099517812435,0.4048387096774195
pending-operation,9102,1.0,0.1,periodic,0.1765,100,0.1755,1.755,0.7188067493946732,0.8035714285714286,0.5602836879432624,0.01694915254237288,0.9830508474576272,0.03,0.2769306003173265,0.32741935483870965
pending-operation,9102,1.0,0.1,missing-first,0.1315,100,0.1305,1.305,0.7114293280871671,0.7142857142857143,0.4326241134751773,0.007415254237288136,0.9925847457627118,0.03,0.29150907045640473,0.20967741935483872
pending-operation,9102,1.0,0.1,uncertainty-severity,0.1315,100,0.1305,1.305,0.7116563256658596,0.7142857142857143,0.4326241134751773,0.007415254237288136,0.9925847457627118,0.03,0.29057246758559135,0.1935483870967742
pending-operation,9102,1.0,0.25,random,0.126,250,0.1235,1.235,0.7828389830508474,0.6785714285714286,0.40425531914893614,0.00847457627118644,0.9915254237288136,0.03,0.30982306722116176,0.22419354838709676
pending-operation,9102,1.0,0.25,periodic,0.12400000000000001,250,0.12150000000000001,1.215,0.7802852602905569,0.7142857142857143,0.375886524822695,0.014830508474576272,0.9851694915254238,0.03,0.25952944257133653,0.16612903225806452
pending-operation,9102,1.0,0.25,missing-first,0.10200000000000001,250,0.0995,0.995,0.8649553571428571,0.3392857142857143,0.3475177304964539,0.0,1.0,0.03,0.2885511658031088,0.1956451612903226
pending-operation,9102,1.0,0.25,uncertainty-severity,0.099,250,0.0965,0.965,0.8164440829297821,0.6607142857142857,0.3333333333333333,0.001059322033898305,0.9989406779661016,0.03,0.27376831754964426,0.12419354838709677
pending-operation,9102,1.0,1.0,random,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,1.0,1.0,periodic,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,1.0,1.0,missing-first,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9102,1.0,1.0,uncertainty-severity,0.0175,1000,0.007500000000000001,0.075,1.0,0.10714285714285714,0.02127659574468085,0.0,1.0,0.03,0.282,0.01971830985915493
pending-operation,9103,0.0,0.0,random,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2427252407668579,0.0025914634146341465
pending-operation,9103,0.0,0.0,periodic,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2427252407668579,0.0025914634146341465
pending-operation,9103,0.0,0.0,missing-first,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2427252407668579,0.0025914634146341465
pending-operation,9103,0.0,0.0,uncertainty-severity,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2427252407668579,0.0025914634146341465
pending-operation,9103,0.0,0.02,random,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24260293204587213,0.0025914634146341465
pending-operation,9103,0.0,0.02,periodic,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2436805063127553,0.0025914634146341465
pending-operation,9103,0.0,0.02,missing-first,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2416907580082372,0.0025914634146341465
pending-operation,9103,0.0,0.02,uncertainty-severity,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24994877017862263,0.0025914634146341465
pending-operation,9103,0.0,0.05,random,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24233513299770187,0.0025914634146341465
pending-operation,9103,0.0,0.05,periodic,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24278009641911977,0.0025914634146341465
pending-operation,9103,0.0,0.05,missing-first,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24216236044231426,0.0025914634146341465
pending-operation,9103,0.0,0.05,uncertainty-severity,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2500907580082372,0.0025914634146341465
pending-operation,9103,0.0,0.1,random,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24319278120838553,0.0025914634146341465
pending-operation,9103,0.0,0.1,periodic,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24211634545689514,0.0025914634146341465
pending-operation,9103,0.0,0.1,missing-first,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24189359776482952,0.0025914634146341465
pending-operation,9103,0.0,0.1,uncertainty-severity,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24835830364718248,0.0025914634146341465
pending-operation,9103,0.0,0.25,random,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24266002146392993,0.0025914634146341465
pending-operation,9103,0.0,0.25,periodic,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24177399956735007,0.0025914634146341465
pending-operation,9103,0.0,0.25,missing-first,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2422349030470914,0.0025914634146341465
pending-operation,9103,0.0,0.25,uncertainty-severity,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.24618754179004684,0.0025914634146341465
pending-operation,9103,0.0,1.0,random,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.241,0.0027439024390243905
pending-operation,9103,0.0,1.0,periodic,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.241,0.0027439024390243905
pending-operation,9103,0.0,1.0,missing-first,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.241,0.0027439024390243905
pending-operation,9103,0.0,1.0,uncertainty-severity,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.241,0.0027439024390243905
pending-operation,9103,0.5,0.0,random,0.1755,0,0.1755,1.755,0.7793976468486973,0.6595744680851063,0.6846473029045643,0.00944386149003148,0.9905561385099685,0.03,0.24010347103752724,0.38268072289156624
pending-operation,9103,0.5,0.0,periodic,0.1755,0,0.1755,1.755,0.7793976468486973,0.6595744680851063,0.6846473029045643,0.00944386149003148,0.9905561385099685,0.03,0.24010347103752724,0.38268072289156624
pending-operation,9103,0.5,0.0,missing-first,0.1755,0,0.1755,1.755,0.7793976468486973,0.6595744680851063,0.6846473029045643,0.00944386149003148,0.9905561385099685,0.03,0.24010347103752724,0.38268072289156624
pending-operation,9103,0.5,0.0,uncertainty-severity,0.1755,0,0.1755,1.755,0.7793976468486973,0.6595744680851063,0.6846473029045643,0.00944386149003148,0.9905561385099685,0.03,0.24010347103752724,0.38268072289156624
