analysis_status,target,model,measurement_budget,term,coefficient
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PB_bin4_11,-0.22456614475547773
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PB_bin4_12,0.35796358876191886
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PB_bin4_21,0.9205119642074591
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PB_bin4_22,0.7010770385059865
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PE_bin4_11,-0.7229891766551628
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PE_bin4_12,-1.236549644435436
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PE_bin4_21,-0.8409204487040484
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,PE_bin4_22,-1.9438263969909713
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,BE_bin4_11,-0.4914206616712043
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,BE_bin4_12,-0.5501002196805913
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,BE_bin4_21,-0.5647880323330413
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,BE_bin4_22,-1.8069523488237527
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,intercept,1.5196051590482755
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P:9.9,-0.8083522591090879
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P:9.6,0.4080324765770636
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P:10.0,-0.11193673623377472
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:9.0,-0.12843811748985112
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:9.7,-0.1447986798514818
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:10.1,-0.0031419045147764537
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:10.2,0.053335009879212164
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:10.6,-0.22077249978472582
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:10.10,-0.16125033889918067
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:11.2,0.4904629912455126
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B:11.9,0.02637454471844928
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,E:10.7,1.2990629925741397
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,E:11.10,1.3640490046175886
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P_count_eq_1,-0.008918995005965928
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P_count_eq_2,-0.10623335329858272
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,P_count_eq_3,-0.09695694521985113
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B_count_eq_1,-0.01436879726986209
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B_count_2_3,-0.27877625784197196
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B_count_4_5,-0.05633073153356839
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,B_count_6_8,-0.3555711043893506
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,E_count_eq_1,0.027156470855698348
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,E_count_eq_2,1.317977773076157
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PB_bin4_11,0.04255825508011425
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PB_bin4_12,0.19299212468706645
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PB_bin4_21,0.5766617641317595
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PB_bin4_22,0.6124207057081318
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PE_bin4_11,-0.42174928099928605
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PE_bin4_12,-1.0107284963831944
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PE_bin4_21,-0.8248637122551928
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,PE_bin4_22,-2.3005988824966916
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,BE_bin4_11,-0.2699104502007919
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,BE_bin4_12,-0.6369085751012451
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,BE_bin4_21,-0.19610344470559338
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,80,BE_bin4_22,-1.1362346525952984
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,intercept,1.418326341090117
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P:9.9,-0.7468304868957572
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P:9.6,0.3716836716128198
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P:10.0,-0.1520260737263878
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:9.0,-0.1768333175339438
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:9.7,-0.1815439413548148
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:10.1,-0.02916033543267353
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:10.2,0.012004052661412001
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:10.6,-0.33151963222099173
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:10.10,-0.24412867382051964
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:11.2,0.40403033816698364
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B:11.9,0.02945509483296059
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,E:10.7,1.3756067161962884
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,E:11.10,1.418531205880928
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P_count_eq_1,0.13109230405776243
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P_count_eq_2,-0.11859419543360235
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,P_count_eq_3,-0.14035892277950052
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B_count_eq_1,0.18153355397686097
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B_count_2_3,0.08533367629053387
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B_count_4_5,0.2824476053476805
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,B_count_6_8,0.19418440990944058
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,E_count_eq_1,0.11356258605778671
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,E_count_eq_2,1.340287648436153
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PB_bin4_11,0.056401870400212925
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PB_bin4_12,-0.028107030219729164
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PB_bin4_21,0.5777996345736953
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PB_bin4_22,0.6499178619019941
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PE_bin4_11,-0.4949806165623215
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PE_bin4_12,-1.05707476370501
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PE_bin4_21,-0.8642294639638628
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,PE_bin4_22,-2.365468436080316
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,BE_bin4_11,-0.3592372766475177
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,BE_bin4_12,-0.9362334272504842
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,BE_bin4_21,-0.38075710949514835
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,160,BE_bin4_22,-1.260782112928816
