mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank
mask_95245895e16fd692,1011100000001,5,2,2,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_05,1,candidate
mask_b47b8940da4ca730,1100000001101,5,2,2,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_05,2,candidate
mask_71cc271d5170fd69,0011101010010,6,1,4,1,phase06_candidate_pool_28,28,broad,n_heads_06,2,candidate
mask_7bbdec92d9612aa8,1000111000101,6,1,4,1,phase06_candidate_pool_28,28,broad,n_heads_06,1,candidate
mask_bbfed0dac81d7b21,0001101001101,6,0,5,1,phase06_candidate_pool_28,28,broad,n_heads_06,0,candidate
mask_e370291f34c70be1,0101001001011,6,1,3,2,phase06_candidate_pool_28,28,broad,n_heads_06,3,candidate
mask_043646d4802bc5e4,1110010101000,6,3,3,0,phase06_candidate_pool_28,28,primary_heavy,n_heads_06,2,candidate
mask_2652aa7472b56586,0111100010010,6,2,3,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_06,3,candidate
mask_a2d432bdd7280745,1010010001101,6,2,3,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_06,0,candidate
mask_f8d03fabdc250675,0111000101010,6,2,3,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_06,1,candidate
mask_089e213431f6eb46,0010010110111,7,1,4,2,phase06_candidate_pool_28,28,broad,n_heads_07,2,candidate
mask_21a57f486e7ae09f,1000011010111,7,1,4,2,phase06_candidate_pool_28,28,broad,n_heads_07,3,candidate
mask_4b42305a37df0714,1001011110100,7,1,6,0,phase06_candidate_pool_28,28,broad,n_heads_07,1,candidate
mask_689e23ca3549d0f6,1001010011101,7,1,5,1,phase06_candidate_pool_28,28,broad,n_heads_07,0,candidate
mask_0fd46d3c39a1f7fd,1010110011010,7,2,4,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_07,1,candidate
mask_3217746b19168db5,1010110111000,7,2,5,0,phase06_candidate_pool_28,28,primary_heavy,n_heads_07,2,candidate
mask_c7a04b74a6480ce6,1100001111001,7,2,4,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_07,0,candidate
mask_fc7da9379ac4a142,1101101101000,7,2,5,0,phase06_candidate_pool_28,28,primary_heavy,n_heads_07,3,candidate
mask_252032a80c6a5be8,1001010101111,8,1,5,2,phase06_candidate_pool_28,28,broad,n_heads_08,1,candidate
mask_5f5b758bb0d2b19e,0001011011111,8,0,6,2,phase06_candidate_pool_28,28,broad,n_heads_08,2,candidate
mask_ad11ec37c270242c,1000111001111,8,1,5,2,phase06_candidate_pool_28,28,broad,n_heads_08,0,candidate
mask_7a5efafefdb465f2,1011001011011,8,2,4,2,phase06_candidate_pool_28,28,primary_heavy,n_heads_08,0,candidate
mask_a230139d52eec382,0111100110110,8,2,5,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_08,1,candidate
mask_b6f0f2d98bcc1930,1111010001011,8,3,3,2,phase06_candidate_pool_28,28,primary_heavy,n_heads_08,2,candidate
mask_41f1249160eb5f72,1001101111110,9,1,7,1,phase06_candidate_pool_28,28,broad,n_heads_09,0,candidate
mask_bb7aaf2d2f4c827c,1011001111101,9,2,6,1,phase06_candidate_pool_28,28,primary_heavy,n_heads_09,0,candidate
mask_5f4c769323418206,0100000010011,4,1,1,2,phase06_candidate_pool_29,29,broad,n_heads_04,0,candidate
mask_f282be95738dff49,0110000000101,4,2,1,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_04,0,candidate
mask_591a870fd3afe013,0101101010000,5,1,4,0,phase06_candidate_pool_29,29,broad,n_heads_05,1,candidate
mask_a65ae3294d4bee9c,0011011100000,5,1,4,0,phase06_candidate_pool_29,29,broad,n_heads_05,0,candidate
mask_bb99033fab6d8224,0011001000101,5,1,3,1,phase06_candidate_pool_29,29,broad,n_heads_05,2,candidate
mask_0884e2e4153afdb8,1010100110000,5,2,3,0,phase06_candidate_pool_29,29,primary_heavy,n_heads_05,0,candidate
mask_46d111db8e1ff087,1010001001010,5,2,2,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_05,1,candidate
mask_4b99303cc98d7fae,1010000000111,5,2,1,2,phase06_candidate_pool_29,29,primary_heavy,n_heads_05,2,candidate
mask_4bc5a6f400c4567e,0101000111100,6,1,5,0,phase06_candidate_pool_29,29,broad,n_heads_06,1,candidate
mask_8b96cc15c9fc20b0,1001010110001,6,1,4,1,phase06_candidate_pool_29,29,broad,n_heads_06,0,candidate
mask_aa123c2f6332f3b5,1000100100111,6,1,3,2,phase06_candidate_pool_29,29,broad,n_heads_06,2,candidate
mask_ef170a405e6e61ca,0001100101101,6,0,5,1,phase06_candidate_pool_29,29,broad,n_heads_06,3,candidate
mask_29cfccbe8846bed8,0111000001101,6,2,3,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_06,0,candidate
mask_5988c9166ba15cb3,0111000011100,6,2,4,0,phase06_candidate_pool_29,29,primary_heavy,n_heads_06,1,candidate
mask_95eaec698d59a82c,1100101000011,6,2,2,2,phase06_candidate_pool_29,29,primary_heavy,n_heads_06,3,candidate
mask_f50f9089e92fa3b0,1100011010001,6,2,3,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_06,2,candidate
mask_2629e88750249bd4,0000011111101,7,0,6,1,phase06_candidate_pool_29,29,broad,n_heads_07,0,candidate
mask_368e2a846c571483,0001100111011,7,0,5,2,phase06_candidate_pool_29,29,broad,n_heads_07,1,candidate
mask_8929fd9f4dd0039b,1001111110000,7,1,6,0,phase06_candidate_pool_29,29,broad,n_heads_07,2,candidate
mask_f132da2885975d23,1001100100111,7,1,4,2,phase06_candidate_pool_29,29,broad,n_heads_07,3,candidate
mask_b3b98259de178b24,1100111010001,7,2,4,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_07,0,candidate
mask_b8cf975b7dace9ab,1010001100111,7,2,3,2,phase06_candidate_pool_29,29,primary_heavy,n_heads_07,2,candidate
mask_d155ba1cc21499f3,1110110001001,7,3,3,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_07,3,candidate
mask_d5f64aca3fd3e921,1101001000111,7,2,3,2,phase06_candidate_pool_29,29,primary_heavy,n_heads_07,1,candidate
mask_693fa288e0d393df,1001100110111,8,1,5,2,phase06_candidate_pool_29,29,broad,n_heads_08,0,candidate
mask_a558dc95a78641b4,0101111100101,8,1,6,1,phase06_candidate_pool_29,29,broad,n_heads_08,1,candidate
mask_ee1d248682e161d8,0001110111101,8,0,7,1,phase06_candidate_pool_29,29,broad,n_heads_08,2,candidate
mask_aaa3c7c7c8b59116,1111110110000,8,3,5,0,phase06_candidate_pool_29,29,primary_heavy,n_heads_08,1,candidate
mask_e34c7f924b5d618b,1011010101101,8,2,5,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_08,2,candidate
mask_f47ae588b51d32d3,1111100100110,8,3,4,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_08,0,candidate
mask_08d855ced7976fbd,1001111010111,9,1,6,2,phase06_candidate_pool_29,29,broad,n_heads_09,0,candidate
mask_e56e9705b54c8594,1111100111001,9,3,5,1,phase06_candidate_pool_29,29,primary_heavy,n_heads_09,0,candidate
mask_5f0ee846c88faa69,0100001001010,4,1,2,1,phase06_candidate_pool_30,30,broad,n_heads_04,0,candidate
mask_2bc61697194058fd,1010010000001,4,2,1,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_04,0,candidate
mask_0bfc518746e3d728,1000000010111,5,1,2,2,phase06_candidate_pool_30,30,broad,n_heads_05,2,candidate
mask_1b8e3c90320a9bd6,0010000101101,5,1,3,1,phase06_candidate_pool_30,30,broad,n_heads_05,0,candidate
mask_db66030b01fe783b,1000110011000,5,1,4,0,phase06_candidate_pool_30,30,broad,n_heads_05,1,candidate
mask_1f8f09a0cd98b134,0110010000101,5,2,2,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_05,0,candidate
mask_2052b652efadfb00,0110100011000,5,2,3,0,phase06_candidate_pool_30,30,primary_heavy,n_heads_05,1,candidate
mask_791f081adba3c1a6,1110100100000,5,3,2,0,phase06_candidate_pool_30,30,primary_heavy,n_heads_05,2,candidate
mask_145ad0f2a47628f9,1001100001011,6,1,3,2,phase06_candidate_pool_30,30,broad,n_heads_06,1,candidate
mask_c58ef978051668eb,0101100101100,6,1,5,0,phase06_candidate_pool_30,30,broad,n_heads_06,2,candidate
mask_ca4ad9404d5ba750,1000001101110,6,1,4,1,phase06_candidate_pool_30,30,broad,n_heads_06,3,candidate
mask_d4aff30e21c26c38,0001110100110,6,0,5,1,phase06_candidate_pool_30,30,broad,n_heads_06,0,candidate
mask_715410f4722f9d16,1100010001101,6,2,3,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_06,0,candidate
mask_799ba58358fdb00b,1100010100110,6,2,3,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_06,1,candidate
mask_bd63b990657ef5f1,1101001010010,6,2,3,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_06,2,candidate
mask_ec79e71eef61e07c,0110110000101,6,2,3,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_06,3,candidate
mask_5587d1cb672a0b36,0001011011011,7,0,5,2,phase06_candidate_pool_30,30,broad,n_heads_07,0,candidate
mask_727b45777842309a,0000101110111,7,0,5,2,phase06_candidate_pool_30,30,broad,n_heads_07,3,candidate
mask_87fa16e5ae7e824a,0101000110111,7,1,4,2,phase06_candidate_pool_30,30,broad,n_heads_07,1,candidate
mask_94e7ec8fbbf5531e,1001010100111,7,1,4,2,phase06_candidate_pool_30,30,broad,n_heads_07,2,candidate
mask_7f225387c2837bdf,0111110010010,7,2,4,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_07,3,candidate
mask_acd745f6ee533135,0111100110100,7,2,5,0,phase06_candidate_pool_30,30,primary_heavy,n_heads_07,1,candidate
mask_bcc0e0207443a6b9,1101001110100,7,2,5,0,phase06_candidate_pool_30,30,primary_heavy,n_heads_07,0,candidate
mask_dc255a5391de3f28,1011001100101,7,2,4,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_07,2,candidate
mask_577f2cda14f5f7e3,1001110011101,8,1,6,1,phase06_candidate_pool_30,30,broad,n_heads_08,0,candidate
mask_6fecfa0cb7e54e62,1000101111110,8,1,6,1,phase06_candidate_pool_30,30,broad,n_heads_08,1,candidate
mask_a48be3d530461a14,0100111110110,8,1,6,1,phase06_candidate_pool_30,30,broad,n_heads_08,2,candidate
mask_1448958516e7a26e,1010101111001,8,2,5,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_08,0,candidate
mask_529c1a95b73fb465,1101001111010,8,2,5,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_08,1,candidate
mask_d3fd3e58c5a1ee4f,1110101011001,8,3,4,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_08,2,candidate
mask_a87133cc6719da5e,0010101111111,9,1,6,2,phase06_candidate_pool_30,30,broad,n_heads_09,0,candidate
mask_ad848150d0366cc9,1010111110110,9,2,6,1,phase06_candidate_pool_30,30,primary_heavy,n_heads_09,0,candidate
mask_072954e13582403d,0100100011000,4,1,3,0,phase06_candidate_pool_31,31,broad,n_heads_04,0,candidate
mask_a9d492306d1a8d5f,0110000011000,4,2,2,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_04,0,candidate
mask_3744ed833c39d003,0000011001011,5,0,3,2,phase06_candidate_pool_31,31,broad,n_heads_05,2,candidate
mask_ea2a6c4a5f00f97b,0000110101100,5,0,5,0,phase06_candidate_pool_31,31,broad,n_heads_05,0,candidate
mask_fdaf342d5021d310,1001010100001,5,1,3,1,phase06_candidate_pool_31,31,broad,n_heads_05,1,candidate
mask_0a28ee8c3af8c41e,1011101000000,5,2,3,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_05,0,candidate
mask_29497e16305fb8f7,1100011000001,5,2,2,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_05,1,candidate
mask_8d656c6b6dcfa07e,1010010001100,5,2,3,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_05,2,candidate
mask_200d729dea01f134,1000011000111,6,1,3,2,phase06_candidate_pool_31,31,broad,n_heads_06,0,candidate
mask_24da5546bf549bd6,0001010101110,6,0,5,1,phase06_candidate_pool_31,31,broad,n_heads_06,3,candidate
mask_8d2f50137fefe546,1000010101011,6,1,3,2,phase06_candidate_pool_31,31,broad,n_heads_06,2,candidate
mask_ad66f7a4443048e7,0011110011000,6,1,5,0,phase06_candidate_pool_31,31,broad,n_heads_06,1,candidate
mask_33f71ecf2101a81c,1010010110001,6,2,3,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_06,2,candidate
mask_5df893294188355c,1100100100110,6,2,3,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_06,3,candidate
mask_883b9dee8ae50837,1101001011000,6,2,4,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_06,1,candidate
mask_ed96b9c8fc824569,1100010101100,6,2,4,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_06,0,candidate
mask_2482fd8651909e90,1000110011011,7,1,4,2,phase06_candidate_pool_31,31,broad,n_heads_07,3,candidate
mask_2b5a14df955c8bb0,0101010111100,7,1,6,0,phase06_candidate_pool_31,31,broad,n_heads_07,0,candidate
mask_38f27ae39a1ff5be,0010110111100,7,1,6,0,phase06_candidate_pool_31,31,broad,n_heads_07,2,candidate
mask_73e3c8fa28cf84c5,0010011101110,7,1,5,1,phase06_candidate_pool_31,31,broad,n_heads_07,1,candidate
mask_31adef0ea8bcb233,1011101000110,7,2,4,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_07,2,candidate
mask_714b84dba062d50a,1100001101101,7,2,4,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_07,1,candidate
mask_98fb433fb05030df,1100111001010,7,2,4,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_07,3,candidate
mask_9d03e8e0cc082b5b,1011000011011,7,2,3,2,phase06_candidate_pool_31,31,primary_heavy,n_heads_07,0,candidate
mask_c83b8e43be973e86,0101110111010,8,1,6,1,phase06_candidate_pool_31,31,broad,n_heads_08,2,candidate
mask_d815afbd59a351e9,0101101101101,8,1,6,1,phase06_candidate_pool_31,31,broad,n_heads_08,1,candidate
mask_e5ca1c9829d93cf5,1001011110011,8,1,5,2,phase06_candidate_pool_31,31,broad,n_heads_08,0,candidate
mask_c32302182f1ae6d2,1011110011100,8,2,6,0,phase06_candidate_pool_31,31,primary_heavy,n_heads_08,0,candidate
mask_c6d3729f57bc6a53,1011101101001,8,2,5,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_08,2,candidate
mask_e8651594357a9c0f,1101101100110,8,2,5,1,phase06_candidate_pool_31,31,primary_heavy,n_heads_08,1,candidate
mask_5f86ae5ad3bca944,1001100111111,9,1,6,2,phase06_candidate_pool_31,31,broad,n_heads_09,0,candidate
mask_297f88ed3d846a15,1011110101011,9,2,5,2,phase06_candidate_pool_31,31,primary_heavy,n_heads_09,0,candidate
mask_391d07e7068fd72c,0000100001110,4,0,3,1,phase06_candidate_pool_32,32,broad,n_heads_04,0,candidate
mask_50a3556920c01340,1011000010000,4,2,2,0,phase06_candidate_pool_32,32,primary_heavy,n_heads_04,0,candidate
mask_3219541d905d9de3,0001110000011,5,0,3,2,phase06_candidate_pool_32,32,broad,n_heads_05,1,candidate
mask_55170d3dcbdc92b0,0010001110010,5,1,3,1,phase06_candidate_pool_32,32,broad,n_heads_05,0,candidate
mask_baf771d20100d293,0100100011100,5,1,4,0,phase06_candidate_pool_32,32,broad,n_heads_05,2,candidate
mask_0053cccb6fb159b4,0110011000001,5,2,2,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_05,0,candidate
mask_72ac65542bbae9c9,0110101000010,5,2,2,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_05,2,candidate
mask_d9789e71f979397f,1100000010101,5,2,2,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_05,1,candidate
mask_2a754c9a872246ae,0011100001101,6,1,4,1,phase06_candidate_pool_32,32,broad,n_heads_06,3,candidate
mask_469905fb8181e4e8,1001010101010,6,1,4,1,phase06_candidate_pool_32,32,broad,n_heads_06,0,candidate
mask_e07b65cb0325e048,0010100111001,6,1,4,1,phase06_candidate_pool_32,32,broad,n_heads_06,2,candidate
mask_f13f0fc494e966dd,0101010110001,6,1,4,1,phase06_candidate_pool_32,32,broad,n_heads_06,1,candidate
mask_4807c8aa0c2a2091,1100001110001,6,2,3,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_06,0,candidate
mask_4c145d5c0e7db10c,1110100001010,6,3,2,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_06,1,candidate
mask_4e33ea5b2735a78f,1010100010101,6,2,3,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_06,3,candidate
mask_eee54aa65b0cb2d9,1100010011010,6,2,3,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_06,2,candidate
mask_49185b072d6db743,0001111000111,7,0,5,2,phase06_candidate_pool_32,32,broad,n_heads_07,3,candidate
mask_5356936d5113c2d9,0010111111000,7,1,6,0,phase06_candidate_pool_32,32,broad,n_heads_07,2,candidate
mask_7f1802a9631ea076,1000011101101,7,1,5,1,phase06_candidate_pool_32,32,broad,n_heads_07,0,candidate
mask_882cd72912db5685,0010101001111,7,1,4,2,phase06_candidate_pool_32,32,broad,n_heads_07,1,candidate
mask_96b2fb38662477e2,1010101110100,7,2,5,0,phase06_candidate_pool_32,32,primary_heavy,n_heads_07,3,candidate
mask_a5b7e6122fb87580,1111000100101,7,3,3,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_07,2,candidate
mask_e2a031f29262ac14,1100101110010,7,2,4,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_07,1,candidate
mask_e5d5929f39f6bc6e,1100010111010,7,2,4,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_07,0,candidate
mask_9c42afa1f98bbbad,0101011011110,8,1,6,1,phase06_candidate_pool_32,32,broad,n_heads_08,0,candidate
mask_d4483abc500a4b4e,0101110011110,8,1,6,1,phase06_candidate_pool_32,32,broad,n_heads_08,1,candidate
mask_ea44269189045798,1001111101100,8,1,7,0,phase06_candidate_pool_32,32,broad,n_heads_08,2,candidate
mask_6e38a5bc1bf732a2,1111010100011,8,3,3,2,phase06_candidate_pool_32,32,primary_heavy,n_heads_08,0,candidate
mask_c96b2db0d64e48fc,1011111010100,8,2,6,0,phase06_candidate_pool_32,32,primary_heavy,n_heads_08,2,candidate
mask_e7354535eb7be56e,1011011001101,8,2,5,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_08,1,candidate
mask_f7bc2a6d1322595c,0100101111111,9,1,6,2,phase06_candidate_pool_32,32,broad,n_heads_09,0,candidate
mask_cd929ae2528fb6ac,1110100111110,9,3,5,1,phase06_candidate_pool_32,32,primary_heavy,n_heads_09,0,candidate
mask_82493957941eb749,1000100001100,4,1,3,0,phase06_candidate_pool_33,33,broad,n_heads_04,0,candidate
mask_0d85c06514242c0c,1110000010000,4,3,1,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_04,0,candidate
mask_4d6851ad8f49af66,0010000101110,5,1,3,1,phase06_candidate_pool_33,33,broad,n_heads_05,1,candidate
mask_775b7cdf82d6bed2,0101001000101,5,1,3,1,phase06_candidate_pool_33,33,broad,n_heads_05,0,candidate
mask_ea1cffc9ec2b9bd0,0101001001100,5,1,4,0,phase06_candidate_pool_33,33,broad,n_heads_05,2,candidate
mask_9b75c8744d959b6c,1100010010001,5,2,2,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_05,0,candidate
mask_df5ddcd18c2f5019,1100000001110,5,2,2,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_05,2,candidate
mask_e862ceffd4f52946,1010001001100,5,2,3,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_05,1,candidate
mask_695ce037a3b240ef,0100110110100,6,1,5,0,phase06_candidate_pool_33,33,broad,n_heads_06,3,candidate
mask_761b77994abc3a47,1000011001101,6,1,4,1,phase06_candidate_pool_33,33,broad,n_heads_06,0,candidate
mask_9d59ced6e651c1ab,0001100011110,6,0,5,1,phase06_candidate_pool_33,33,broad,n_heads_06,1,candidate
mask_b7ab4ae1aee975bd,1001011100100,6,1,5,0,phase06_candidate_pool_33,33,broad,n_heads_06,2,candidate
mask_1f4dee51121f3999,0110010110010,6,2,3,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_06,3,candidate
mask_4c7fb3076cf71f19,1100011010010,6,2,3,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_06,1,candidate
mask_4e43a20170e22145,1011100101000,6,2,4,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_06,2,candidate
mask_97ddda9b6c2f9025,0111101000100,6,2,4,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_06,0,candidate
mask_47498059152c8049,0001110011011,7,0,5,2,phase06_candidate_pool_33,33,broad,n_heads_07,0,candidate
mask_7fcc17d419d7ea94,0001111110100,7,0,7,0,phase06_candidate_pool_33,33,broad,n_heads_07,3,candidate
mask_9c2df2f3c14e886f,0001001011111,7,0,5,2,phase06_candidate_pool_33,33,broad,n_heads_07,1,candidate
mask_c132cc854c71241b,1000010110111,7,1,4,2,phase06_candidate_pool_33,33,broad,n_heads_07,2,candidate
mask_007a4ff5764ccc06,1010011111000,7,2,5,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_07,3,candidate
mask_3d678247af56c852,1010010111001,7,2,4,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_07,1,candidate
mask_635ef430376e8109,0111010010110,7,2,4,1,phase06_candidate_pool_33,33,primary_heavy,n_heads_07,0,candidate
mask_e98b0618834b1076,1011111001000,7,2,5,0,phase06_candidate_pool_33,33,primary_heavy,n_heads_07,2,candidate
mask_4a31468921a0d1e1,0101111011001,8,1,6,1,phase06_candidate_pool_33,33,broad,n_heads_08,2,candidate
mask_621a7d1fda7c1144,1000101111011,8,1,5,2,phase06_candidate_pool_33,33,broad,n_heads_08,0,candidate
mask_7e32a06d5d365c49,1001001011111,8,1,5,2,phase06_candidate_pool_33,33,broad,n_heads_08,1,candidate
mask_389fd52d40cd33e8,1100010101111,8,2,4,2,phase06_candidate_pool_33,33,primary_heavy,n_heads_08,2,candidate
mask_af4c197279e7bad6,1010100101111,8,2,4,2,phase06_candidate_pool_33,33,primary_heavy,n_heads_08,1,candidate
mask_ea673ac9032a1b3a,1011011100011,8,2,4,2,phase06_candidate_pool_33,33,primary_heavy,n_heads_08,0,candidate
mask_d6d5e4de03922e7a,0101101111011,9,1,6,2,phase06_candidate_pool_33,33,broad,n_heads_09,0,candidate
mask_dbac99a10dab23d8,1100101011111,9,2,5,2,phase06_candidate_pool_33,33,primary_heavy,n_heads_09,0,candidate
mask_4468111a70700809,1001000001001,4,1,2,1,phase06_candidate_pool_34,34,broad,n_heads_04,0,candidate
mask_497b31263ae61a21,0110000001010,4,2,1,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_04,0,candidate
mask_0838942308d6f177,0000000011111,5,0,3,2,phase06_candidate_pool_34,34,broad,n_heads_05,0,candidate
mask_64fa62a25f56142d,1001101001000,5,1,4,0,phase06_candidate_pool_34,34,broad,n_heads_05,2,candidate
mask_ed3c5ff8e72f7f88,0100101000101,5,1,3,1,phase06_candidate_pool_34,34,broad,n_heads_05,1,candidate
mask_82bb760358176c7f,1010010011000,5,2,3,0,phase06_candidate_pool_34,34,primary_heavy,n_heads_05,0,candidate
mask_8f874003f9fcccf0,0110000001101,5,2,2,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_05,2,candidate
mask_dee85f4e441473c8,1010001010001,5,2,2,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_05,1,candidate
mask_32970440e71e681d,0101101000101,6,1,4,1,phase06_candidate_pool_34,34,broad,n_heads_06,1,candidate
mask_a8ed3de5e93a414b,0001110011100,6,0,6,0,phase06_candidate_pool_34,34,broad,n_heads_06,3,candidate
mask_d21ab009a8a600f7,0010000111101,6,1,4,1,phase06_candidate_pool_34,34,broad,n_heads_06,2,candidate
mask_e5b957231ae8ba3b,1000011011100,6,1,5,0,phase06_candidate_pool_34,34,broad,n_heads_06,0,candidate
mask_3f31062bf049ddf4,1101100010100,6,2,4,0,phase06_candidate_pool_34,34,primary_heavy,n_heads_06,0,candidate
mask_be4b035789b0bbbe,1100000100111,6,2,2,2,phase06_candidate_pool_34,34,primary_heavy,n_heads_06,1,candidate
mask_c9cfeee52f6727ef,1010011000011,6,2,2,2,phase06_candidate_pool_34,34,primary_heavy,n_heads_06,2,candidate
mask_e4dd15176de3f126,1010101100010,6,2,3,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_06,3,candidate
mask_571cd16afdd3daa9,0001111010110,7,0,6,1,phase06_candidate_pool_34,34,broad,n_heads_07,2,candidate
mask_7614f926b9e69eb4,0011001101011,7,1,4,2,phase06_candidate_pool_34,34,broad,n_heads_07,0,candidate
mask_798b4535dd9b391c,0101100001111,7,1,4,2,phase06_candidate_pool_34,34,broad,n_heads_07,3,candidate
mask_f134c8fe0793d4d8,1001011101001,7,1,5,1,phase06_candidate_pool_34,34,broad,n_heads_07,1,candidate
mask_8bf7dae4cfdf0a72,1010101101100,7,2,5,0,phase06_candidate_pool_34,34,primary_heavy,n_heads_07,3,candidate
mask_b57e98cdf7f85d99,0110101100110,7,2,4,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_07,0,candidate
mask_cbf0862d00feffd9,1111100100001,7,3,3,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_07,2,candidate
mask_f5d63157a93a0694,1011010110010,7,2,4,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_07,1,candidate
mask_33c8f8a063c5ff6d,0011100111101,8,1,6,1,phase06_candidate_pool_34,34,broad,n_heads_08,1,candidate
mask_803265504d72a61b,0011111111000,8,1,7,0,phase06_candidate_pool_34,34,broad,n_heads_08,0,candidate
mask_bd457759b266d0ca,1000101110111,8,1,5,2,phase06_candidate_pool_34,34,broad,n_heads_08,2,candidate
mask_892a7269a2652f56,1011100110011,8,2,4,2,phase06_candidate_pool_34,34,primary_heavy,n_heads_08,1,candidate
mask_a0b588e643a64c1d,1110010101110,8,3,4,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_08,0,candidate
mask_e3cd1532e93eca78,1110101101010,8,3,4,1,phase06_candidate_pool_34,34,primary_heavy,n_heads_08,2,candidate
mask_43c5c71f4493b903,0101110101111,9,1,6,2,phase06_candidate_pool_34,34,broad,n_heads_09,0,candidate
mask_24a1d3f2599c2a05,1101001110111,9,2,5,2,phase06_candidate_pool_34,34,primary_heavy,n_heads_09,0,candidate
mask_1a5c04afb13b8f15,0011001100000,4,1,3,0,phase06_candidate_pool_35,35,broad,n_heads_04,0,candidate
mask_120eeaa8cf7f7e75,0110110000000,4,2,2,0,phase06_candidate_pool_35,35,primary_heavy,n_heads_04,0,candidate
mask_111864c7b4146c7a,1000100010011,5,1,2,2,phase06_candidate_pool_35,35,broad,n_heads_05,2,candidate
mask_38a19867b4e06f39,0000001111001,5,0,4,1,phase06_candidate_pool_35,35,broad,n_heads_05,0,candidate
mask_ed5beb965203f112,0000010110011,5,0,3,2,phase06_candidate_pool_35,35,broad,n_heads_05,1,candidate
mask_3222cad4dfe8bda2,0110010010001,5,2,2,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_05,0,candidate
mask_84834b987dbfe216,0110011000100,5,2,3,0,phase06_candidate_pool_35,35,primary_heavy,n_heads_05,2,candidate
mask_9de58ecfa35a76d0,0110001100001,5,2,2,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_05,1,candidate
